nam,A1,A2,A3,A4
1,0.8937525252525254,0.96,0.7166666666666666,0.49200000000000005
1,0.8937525252525254,0.96,0.7166666666666666,0.49200000000000005
1,0.8937525252525254,0.96,0.7166666666666666,0.49200000000000005
1,0.8937525252525254,0.96,0.7166666666666666,0.49200000000000005
2,0.45901639344262296,0.4016393442622951,0.5491803278688525,0.48360655737704916
2,0.5081967213114754,0.6311475409836066,0.45081967213114754,0.5081967213114754
2,0.6721311475409836,0.6229508196721312,0.5327868852459017,0.5163934426229508
2,0.7131147540983607,0.5901639344262295,0.5983606557377049,0.5737704918032787
2,0.7213114754098361,0.6475409836065574,0.6147540983606558,0.5491803278688525
2,0.7377049180327869,0.7213114754098361,0.5737704918032787,0.5081967213114754
2,0.7295081967213115,0.6311475409836066,0.4918032786885246,0.4672131147540984
2,0.860655737704918,0.5901639344262295,0.5327868852459017,0.45081967213114754
2,0.7131147540983607,0.6639344262295082,0.5983606557377049,0.45901639344262296
2,0.7786885245901639,0.7131147540983607,0.5901639344262295,0.4918032786885246
2,0.8442622950819673,0.7540983606557377,0.5409836065573771,0.5409836065573771
2,0.8524590163934426,0.7377049180327869,0.5819672131147541,0.6229508196721312
2,0.7950819672131147,0.6721311475409836,0.5327868852459017,0.4016393442622951
2,0.7868852459016393,0.639344262295082,0.5655737704918032,0.4918032786885246
2,0.7950819672131147,0.6967213114754098,0.6147540983606558,0.47540983606557374
2,0.6833333333333333,0.6470588235294118,0.48333333333333334,0.5555555555555556
2,0.75,0.5714285714285714,0.48333333333333334,0.46153846153846156
2,0.7666666666666667,0.7058823529411765,0.6470588235294118,0.5172413793103449
2,0.8319327731092437,0.7394957983193278,0.5462184873949579,0.49137931034482757
2,0.8739495798319328,0.7711864406779662,0.6610169491525424,0.5043478260869565
2,0.8403361344537815,0.7711864406779662,0.635593220338983,0.47368421052631576
2,0.8991596638655462,0.7796610169491526,0.5811965811965812,0.45614035087719296
2,0.8823529411764706,0.7372881355932204,0.6724137931034483,0.45132743362831856
2,0.847457627118644,0.7372881355932204,0.5517241379310345,0.5535714285714286
2,0.8632478632478633,0.7711864406779662,0.5486725663716814,0.5625
2,0.9224137931034483,0.7203389830508474,0.6194690265486725,0.5357142857142857
2,0.8793103448275862,0.7692307692307693,0.6194690265486725,0.5267857142857143
2,0.8521739130434782,0.7777777777777778,0.625,0.5446428571428571
2,0.8695652173913043,0.7844827586206896,0.625,0.5178571428571429
2,0.8782608695652174,0.7931034482758621,0.5267857142857143,0.4774774774774775
2,0.8596491228070176,0.7807017543859649,0.5315315315315315,0.47706422018348627
2,0.8947368421052632,0.7876106194690266,0.6090909090909091,0.45871559633027525
2,0.8596491228070176,0.7964601769911505,0.6454545454545455,0.4537037037037037
2,0.868421052631579,0.7767857142857143,0.6055045871559633,0.48598130841121495
2,0.8761061946902655,0.7946428571428571,0.6513761467889908,0.5420560747663551
2,0.8928571428571429,0.7678571428571429,0.5740740740740741,0.5096153846153846
2,0.8909090909090909,0.8125,0.5887850467289719,0.5339805825242718
2,0.8703703703703703,0.8035714285714286,0.6074766355140186,0.5048543689320388
2,0.8207547169811321,0.8,0.660377358490566,0.5742574257425742
2,0.8666666666666667,0.7981651376146789,0.6037735849056604,0.46
2,0.8823529411764706,0.7592592592592593,0.5619047619047619,0.5151515151515151
2,0.87,0.7641509433962265,0.6538461538461539,0.5555555555555556
2,0.9484536082474226,0.7924528301886793,0.7115384615384616,0.5154639175257731
2,0.9072164948453608,0.8207547169811321,0.6442307692307693,0.5157894736842106
2,0.9473684210526315,0.8,0.6176470588235294,0.5531914893617021
2,0.9032258064516129,0.8269230769230769,0.6176470588235294,0.5319148936170213
2,0.8901098901098901,0.8252427184466019,0.6039603960396039,0.4946236559139785
2,0.898876404494382,0.8640776699029126,0.6041666666666666,0.44086021505376344
2,0.875,0.7450980392156863,0.6842105263157895,0.5666666666666667
2,0.8795180722891566,0.8431372549019608,0.6914893617021277,0.5777777777777777
2,0.9259259259259259,0.83,0.6276595744680851,0.5454545454545454
2,0.9102564102564102,0.7551020408163265,0.6236559139784946,0.625
2,0.9466666666666667,0.8163265306122449,0.6739130434782609,0.5454545454545454
2,0.9324324324324325,0.8229166666666666,0.6263736263736264,0.5116279069767442
2,0.8493150684931506,0.8854166666666666,0.6704545454545454,0.5411764705882353
2,0.9295774647887324,0.8085106382978723,0.6206896551724138,0.5421686746987951
2,0.9411764705882353,0.8913043478260869,0.6626506024096386,0.5365853658536586
2,0.8484848484848485,0.782608695652174,0.6585365853658537,0.43902439024390244
2,0.9545454545454546,0.8850574712643678,0.6375,0.4875
2,0.8923076923076924,0.8214285714285714,0.569620253164557,0.4625
2,0.9230769230769231,0.7901234567901234,0.6835443037974683,0.5256410256410257
2,0.9206349206349206,0.7901234567901234,0.6538461538461539,0.6025641025641025
2,0.9180327868852459,0.8717948717948718,0.5733333333333334,0.46153846153846156
2,0.9666666666666667,0.7894736842105263,0.5972222222222222,0.4805194805194805
2,0.9333333333333333,0.7945205479452054,0.6527777777777778,0.5324675324675324
2,0.864406779661017,0.8285714285714286,0.6086956521739131,0.6
2,0.9310344827586207,0.7910447761194029,0.6716417910447762,0.4666666666666667
2,0.9310344827586207,0.8787878787878788,0.7272727272727273,0.527027027027027
2,0.9285714285714286,0.8484848484848485,0.6060606060606061,0.4864864864864865
2,0.8703703703703703,0.7619047619047619,0.6515151515151515,0.5972222222222222
2,0.9433962264150944,0.8524590163934426,0.696969696969697,0.5633802816901409
2,0.9423076923076923,0.85,0.5555555555555556,0.49295774647887325
2,0.9423076923076923,0.847457627118644,0.5873015873015873,0.5070422535211268
2,0.9607843137254902,0.8070175438596491,0.6949152542372882,0.4927536231884058
2,0.8823529411764706,0.7678571428571429,0.6379310344827587,0.45588235294117646
2,0.8571428571428571,0.7222222222222222,0.7368421052631579,0.47761194029850745
2,0.9387755102040817,0.8518518518518519,0.6,0.5373134328358209
2,0.9387755102040817,0.7735849056603774,0.6666666666666666,0.5373134328358209
2,0.8979591836734694,0.6981132075471698,0.6851851851851852,0.5671641791044776
2,0.9795918367346939,0.8461538461538461,0.6666666666666666,0.5074626865671642
2,0.9591836734693877,0.7450980392156863,0.6923076923076923,0.4925373134328358
2,0.9166666666666666,0.76,0.58,0.5223880597014925
2,0.9791666666666666,0.8,0.64,0.4696969696969697
2,0.8723404255319149,0.851063829787234,0.66,0.4696969696969697
2,0.9130434782608695,0.8085106382978723,0.68,0.5606060606060606
2,0.8444444444444444,0.717391304347826,0.6666666666666666,0.609375
2,0.9333333333333333,0.8260869565217391,0.6086956521739131,0.4375
2,0.9555555555555556,0.8409090909090909,0.6888888888888889,0.5333333333333333
2,0.9333333333333333,0.7674418604651163,0.6444444444444445,0.5084745762711864
2,0.8863636363636364,0.6744186046511628,0.5581395348837209,0.46551724137931033
2,0.9534883720930233,0.8292682926829268,0.6428571428571429,0.39655172413793105
2,0.9534883720930233,0.925,0.6829268292682927,0.5172413793103449
2,0.9069767441860465,0.7894736842105263,0.6410256410256411,0.47368421052631576
2,0.9534883720930233,0.7837837837837838,0.5789473684210527,0.4642857142857143
2,0.9534883720930233,0.8333333333333334,0.5789473684210527,0.42857142857142855
2,0.9230769230769231,0.8823529411764706,0.6756756756756757,0.5555555555555556
2,0.9487179487179487,0.8823529411764706,0.7714285714285715,0.4230769230769231
2,0.9230769230769231,0.8181818181818182,0.5882352941176471,0.5
2,0.9487179487179487,0.8484848484848485,0.71875,0.48
2,0.9487179487179487,0.7575757575757576,0.7666666666666667,0.5510204081632653
2,0.918918918918919,0.7741935483870968,0.6333333333333333,0.42857142857142855
2,0.918918918918919,0.8709677419354839,0.4074074074074074,0.4583333333333333
2,0.9722222222222222,0.7931034482758621,0.72,0.5625
2,0.9142857142857143,0.7307692307692307,0.7916666666666666,0.48936170212765956
2,0.9411764705882353,0.8461538461538461,0.5,0.44680851063829785
2,0.8529411764705882,0.6923076923076923,0.6666666666666666,0.46808510638297873
2,0.9117647058823529,0.8846153846153846,0.625,0.6304347826086957
2,0.9117647058823529,0.7307692307692307,0.5833333333333334,0.45652173913043476
2,0.9696969696969697,0.8,0.5833333333333334,0.5227272727272727
2,0.9393939393939394,0.7916666666666666,0.6666666666666666,0.5909090909090909
2,0.9696969696969697,0.7916666666666666,0.7727272727272727,0.5813953488372093
2,0.9696969696969697,0.7916666666666666,0.7,0.5
2,0.96875,0.7916666666666666,0.75,0.4523809523809524
2,1.0,0.9166666666666666,0.7,0.4634146341463415
2,1.0,0.875,0.65,0.4634146341463415
2,0.9032258064516129,0.9090909090909091,0.5789473684210527,0.5384615384615384
2,0.9,0.7727272727272727,0.5789473684210527,0.39473684210526316
2,0.9,0.8571428571428571,0.7368421052631579,0.42105263157894735
2,0.9655172413793104,0.9047619047619048,0.6111111111111112,0.39473684210526316
2,0.8571428571428571,0.9523809523809523,0.6470588235294118,0.6756756756756757
2,1.0,0.8947368421052632,0.6470588235294118,0.4722222222222222
2,0.92,0.8888888888888888,0.6470588235294118,0.34285714285714286
2,0.92,0.8333333333333334,0.7647058823529411,0.5428571428571428
2,0.9565217391304348,0.9411764705882353,0.875,0.45714285714285713
2,0.9565217391304348,0.9411764705882353,0.625,0.4857142857142857
