sid,form,aic,tau,step,scale,mean,var,delta_mean,delta_var,group,k,aicc,delta_aicc,akw,er,drank
17,var + delta_mean + delta_var,707.8756,83.10600566752697,0.03201332527732826,0.8233781671533521,,-0.11502483226601512,-1.0,-1.0,0,7,708.3384099173553,115.20539999999994,9.626429781272493e-26,1.0388067255686277e+25,11
17,mean + delta_mean + delta_var,707.9198,561.7215050930665,0.028544636211236405,0.9559898091246776,-0.0025394643769430826,,-0.9999932625480924,0.9932078146398702,0,7,708.3826099173554,115.24959999999999,9.416019282925797e-26,1.062019915160236e+25,12
17,mean + var + delta_mean,707.9198,421.3358082823953,0.5548622492574896,0.9633724368249992,0.005539353665769868,-0.0077742181620115,0.6760572022480432,,0,7,708.3826099173554,115.24959999999999,9.416019282925797e-26,1.062019915160236e+25,12
17,mean + var + delta_mean + delta_var,709.9198,559.2288867524611,0.182444261304248,0.7947361298294432,0.004228063481006698,0.088407673589396,-0.11711932944435978,0.4825062175650847,0,8,710.517310373444,117.38430045608868,3.238344329564757e-26,3.0879977489435257e+25,14
18,mean + delta_var,410.0584,692.5132101821373,0.6582451782733394,0.7120931534674283,0.010070734905207738,,,0.15066059985826072,0,6,410.4040790123457,0.0,0.9999999999999958,1.0,0
18,var + delta_mean + delta_var,476.1374,714.6753231403903,0.9230713860001846,0.8504070005881763,,-0.1978350267680502,-0.6294157882383862,1.0,0,7,476.60020991735536,66.19613090500968,4.223697555540186e-15,236759376553443.03,1
18,mean + var,515.4957999999998,861.048404330383,0.9988267228418944,,0.0014610821165704432,-1.0,,,0,5,515.7417016393441,105.33762262699844,1.337290865559701e-23,7.4778047600098e+22,2
18,mean + delta_mean,517.4394,584.5089753751746,1.0,0.9982722124649636,0.002150349107876048,,-1.0,,0,6,517.7850790123457,107.38100000000003,4.814066878941252e-24,2.0772457573749447e+23,3
18,mean,535.2566,397.8697809493869,1.0,,0.004879564087877671,,,,0,4,535.4198653061225,125.01578629377678,7.1312708398009455e-28,1.402274604995803e+27,4
18,mean + var + delta_mean,644.4232,720.8115657641325,0.9951150838098236,0.3321716326586308,0.004431887185551709,-1.0,0.01119690729896622,,0,7,644.8860099173553,234.48193090500962,1.2103072950194187e-51,8.262364476485712e+50,5
18,delta_var,682.5588,441.47999403697924,1.0,0.9956589765922388,,,,-1.0,0,5,682.8047016393443,272.40062262699865,7.062465885882772e-60,1.4159360429604411e+59,6
18,var,699.1472,953.200370720361,0.99799336990034,,,-0.9992117290357488,,,0,4,699.3104653061224,288.90638629377673,1.8398199466228722e-63,5.435314481917489e+62,7
18,delta_mean,701.1472,300.4880140343182,1.0,0.9869516049023846,,,-0.487396352829191,,0,5,701.3931016393443,290.98902262699863,6.494363443236388e-64,1.5397967926193824e+63,8
18,delta_mean + delta_var,703.1472,292.2392804881898,0.0,1.0,,,-1.0,-1.0,0,6,703.4928790123457,293.08880000000005,2.2728759129265047e-64,4.399712251393513e+63,10
18,var + delta_mean,703.1472,182.3635132109384,0.8925179971199433,0.0,,1.0,1.0,,0,6,703.4928790123457,293.08880000000005,2.2728759129265047e-64,4.399712251393513e+63,10
18,var + delta_var,703.1472,559.7985818196481,0.9982935021435968,0.0,,-0.9999669894067942,,0.9999772730361686,0,6,703.4928790123457,293.08880000000005,2.2728759129265047e-64,4.399712251393513e+63,10
18,mean + delta_mean + delta_var,705.1472,126.91404991453672,0.6544474201831603,0.7371036716782758,0.05308215298223033,,-0.022803498698203133,0.920955914795593,0,7,705.6100099173553,295.20593090500967,7.885815127930186e-65,1.2680997256176722e+64,12
18,mean + var + delta_var,705.1472,426.89511503281136,0.8505803454792231,0.6005765818692734,0.01394209802849292,-0.15753750585873474,,0.2237727082997941,0,7,705.6100099173553,295.20593090500967,7.885815127930186e-65,1.2680997256176722e+64,12
18,mean + var + delta_mean + delta_var,707.1472,846.9750111606096,0.8658837120375418,0.8126394099890486,0.005964067119481956,-0.3069950932527197,-0.3326661628371547,1.0,0,8,707.744710373444,297.34063136109836,2.7120786328289787e-65,3.6872087257915977e+64,14
20,mean + var + delta_mean,444.021,85.12166386678281,0.2637883932039617,0.0,0.1256664582565379,1.0,0.39959846935889065,,0,7,444.48380991735536,0.0,0.9767322567075742,1.0,0
20,mean + delta_mean + delta_var,451.8716,881.5829704680249,0.26379064321218393,0.0,0.01213369032536059,,0.038583056920338164,-0.09655448222628653,0,7,452.33440991735534,7.850599999999986,0.01927699793179189,50.66827626187239,1
20,mean + delta_mean,455.1386,707.7352362131247,0.6600508417270088,0.3641516186804534,0.009436850519366685,,0.02964444945451821,,0,6,455.48427901234567,11.000469094990308,0.003990745360631857,244.7493308751044,2
20,mean + var,511.9482,359.19876826226766,0.1519330865940746,,0.04343431821936412,0.09263674399385212,,,0,5,512.1941016393442,67.71029172198888,1.9349622612481994e-15,504781036958057.7,3
20,mean + var + delta_mean + delta_var,688.9584,517.6261224492139,0.4465482761959927,0.8263187999937647,0.024282714609782426,0.04629876883106357,0.0598645507691476,0.33045260755128425,0,8,689.555910373444,245.07210045608866,5.929868769181706e-54,1.647139750855496e+53,4
20,var,693.3318,933.9758603721781,0.041955171256282335,,,-0.0029905620314259643,,,0,4,693.4950653061225,249.0112553887671,8.273103489468386e-55,1.180611674870197e+54,5
20,mean,699.1472,387.4794068170538,0.06232449750966922,,0.005130268333846918,,,,0,4,699.3104653061224,254.82665538876705,4.5172111555104765e-56,2.1622461804028655e+55,6
20,delta_var,699.4382,104.78776985634887,1.0,0.0014732595168419575,,,,-0.9999892214494768,0,5,699.6841016393444,255.200291721989,3.747453849154046e-56,2.606389020449345e+55,7
20,delta_mean,701.1472,112.47536795971472,0.2068610847171732,0.8615283177769325,,,0.3294398822617597,,0,5,701.3931016393443,256.90929172198895,1.5945261952168758e-56,6.125532836258776e+55,8
20,var + delta_var,701.6482,119.49349719974396,0.20765132356356392,0.8543929862616715,,0.010775344174507538,,0.9999999985145296,0,6,701.9938790123457,257.51006909499034,1.1807950104831342e-56,8.271818969729e+55,9
20,var + delta_mean,702.5384,48.68451856142885,0.18305503833852155,0.0,,0.9980733442277974,0.5660112701596066,,0,6,702.8840790123458,258.4002690949904,7.566064433079208e-57,1.2909383277748104e+56,10
20,delta_mean + delta_var,703.1472,138.44751983346848,0.9084064097904676,0.9979996756943637,,,-0.853642451059402,-0.8593723563006845,0,6,703.4928790123457,259.00906909499037,5.580470223626299e-57,1.7502687364450707e+56,11
20,mean + delta_var,703.1472,511.99182006465935,0.7961242331310883,0.5254070310566181,0.008255378280903055,,,0.052520185782890916,0,6,703.4928790123457,259.00906909499037,5.580470223626299e-57,1.7502687364450707e+56,11
20,mean + var + delta_var,705.1472,861.2402461153697,0.4155991439781809,0.9431821623025324,0.014530420012081888,0.031378828462192206,,0.7250787777183505,0,7,705.6100099173553,261.1262,1.93616185820608e-57,5.044682873840671e+56,13
20,var + delta_mean + delta_var,705.1472,702.8845512764461,0.9995283161389922,1.0,,-0.999999993023564,1.0,1.0,0,7,705.6100099173553,261.1262,1.93616185820608e-57,5.044682873840671e+56,13
21,mean + var + delta_mean + delta_var,203.0054,182.99610629737742,0.13863162524419714,0.10599000109185218,0.1908651833159106,0.11715693313995106,0.7312387252208119,-0.9999999532361324,0,8,203.602910373444,0.0,0.9999999997352322,1.0,0
21,mean + delta_mean + delta_var,248.54,815.0277308169933,0.15261651028314965,0.07443719946589085,0.03388039380097306,,0.13327920411663774,-0.2066345549794973,0,7,249.00280991735536,45.399899543911374,1.385278438026371e-10,7218765356.370873,1
21,mean + var + delta_var,248.7996,435.71571547842245,0.4729366727358693,0.3201457291542689,0.028656800306815014,0.011945157854772652,,0.14752001080089164,0,7,249.26240991735537,45.65949954391138,1.2166499726468767e-10,8219290857.8273115,2
21,mean + var + delta_mean,255.361,221.45209448450595,0.2475057820164425,0.03200977302510925,0.08175030612709068,0.2014419989227661,0.10105794893503367,,0,7,255.82380991735536,52.22089954391137,4.574838253645579e-12,218586962924.50473,3
21,mean + var,281.4394,535.3129149882902,0.04214361869092529,,0.08247077199429577,0.14103043708167018,,,0,5,281.68530163934423,78.08239126590024,1.1082153710985622e-17,9.023516780352386e+16,4
21,var + delta_mean,401.4962,212.32178847281463,0.09259608309077756,0.8349103266841343,,-0.0917432333469146,1.0,,0,6,401.84187901234566,198.23896863890167,8.973356268430858e-44,1.114410227144697e+43,5
21,var + delta_mean + delta_var,596.465,54.85735430412946,0.3110073826065096,1.0,,-0.2379034880845161,-0.6140121022924756,0.3406904151778731,0,7,596.9278099173554,393.3248995439114,3.8956799157913736e-86,2.5669460051932703e+85,6
21,mean,699.1472,540.9642023409232,0.3677181050319564,,0.011309431183318872,,,,0,4,699.3104653061224,495.7075549326784,2.2828224105231976e-108,4.3805422407170224e+107,7
21,var,699.1472,175.2062951440009,0.31100926936140355,,,-0.07448807928748863,,,0,4,699.3104653061224,495.7075549326784,2.2828224105231976e-108,4.3805422407170224e+107,7
21,delta_mean,701.1472,25.56218639918866,0.9223262196114024,0.3776009486621426,,,-0.3558614737123269,,0,5,701.3931016393443,497.7901912659003,8.058113750487325e-109,1.2409852115512218e+108,9
21,delta_var,701.1472,162.34690645572704,0.13160803966828122,0.1523495533887479,,,,0.2021302477545442,0,5,701.3931016393443,497.7901912659003,8.058113750487325e-109,1.2409852115512218e+108,9
21,delta_mean + delta_var,703.1472,394.42673647308226,0.6604533909076751,0.9827564808712612,,,-0.6008414320263608,-0.9999995584524906,0,6,703.4928790123457,499.88996863890173,2.820152091453846e-109,3.545908047887275e+108,12
21,mean + delta_mean,703.1472,140.57842706334853,0.568427454667593,0.07742407883908786,0.08420066386548047,,0.14976539011587736,,0,6,703.4928790123457,499.88996863890173,2.820152091453846e-109,3.545908047887275e+108,12
21,mean + delta_var,703.1472,411.8084864562922,0.4856348537211514,0.2591660018728508,0.026143327402723644,,,0.133788970685053,0,6,703.4928790123457,499.88996863890173,2.820152091453846e-109,3.545908047887275e+108,12
21,var + delta_var,703.1472,39.69234393895586,0.9894810035945584,0.2917008593670498,,-1.0,,-0.30520159163410904,0,6,703.4928790123457,499.88996863890173,2.820152091453846e-109,3.545908047887275e+108,12
22,mean + var + delta_var,297.0144,239.50783237254345,0.6727798982211114,0.027695135533958613,-0.0023024861422859463,-0.3280938026752162,,-0.3697436696762991,0,7,297.47720991735537,0.0,0.9999905399689759,1.0,0
22,mean + delta_var,320.2684,625.9719271174932,0.15430932562004582,0.2977289122014352,0.0206606362388968,,,-0.08520643968451813,0,6,320.61407901234566,23.13686909499029,9.45994482309867e-06,105707.86179717083,1
22,mean + delta_mean + delta_var,343.3640000000001,169.4473238380666,0.1811541732168706,0.18549532130365332,0.06634922599451584,,-0.14667998445978458,-0.026684457950404555,0,7,343.82680991735543,46.349600000000066,8.616048447943944e-11,11606138777.08179,2
22,var,359.2118,219.35065418599285,0.03842941922697282,,,-0.14509474333576514,,,0,4,359.37506530612245,61.897855388767084,3.622825142097058e-14,27602506351993.996,3
22,var + delta_var,363.2118,845.9394903678682,0.038429422003224564,0.0,,0.3891529413091862,,0.4267757555479311,0,6,363.55747901234565,66.08026909499029,4.475564044912093e-15,223433410835844.1,4
22,mean + var + delta_mean,472.8404,319.59440270753095,0.10479087774368584,0.4189391547192165,0.021183152403336385,-0.03697408114146673,-0.12027497927098126,,0,7,473.30320991735533,175.82599999999996,6.604882621723658e-39,1.5140171252702915e+38,5
22,mean + var + delta_mean + delta_var,674.2292,116.24058218646618,0.1889726850507436,0.09458834143599064,0.031353230426639934,-0.764766951084473,0.03392690756365354,-0.9997956038039156,0,8,674.826710373444,377.34950045608866,1.1470781124930096e-82,8.717719648539366e+81,6
22,mean,699.1472,645.2498085823989,0.02827937926142663,,0.019512726529144733,,,,0,4,699.3104653061224,401.83325538876704,5.533668787018171e-88,1.8071022651643431e+87,7
22,delta_mean,701.1472,494.99389889153997,0.02631078611135694,0.11866081331169825,,,0.042780307982476604,,0,5,701.3931016393443,403.91589172198894,1.953324636106665e-88,5.119428289002389e+87,9
22,delta_var,701.1472,441.9229343841813,0.019562436706758186,0.8760386229942261,,,,1.0,0,5,701.3931016393443,403.91589172198894,1.953324636106665e-88,5.119428289002389e+87,9
22,mean + var,701.1472,181.22862143876407,0.040379298471920434,,-0.022546369343128213,-0.2302389718698097,,,0,5,701.3931016393443,403.91589172198894,1.953324636106665e-88,5.119428289002389e+87,9
22,delta_mean + delta_var,703.1472,276.1326253569173,0.9887608369468556,0.005416167774630205,,,-0.1252174959614622,-0.910573068646538,0,6,703.4928790123457,406.01566909499036,6.836181181323469e-89,1.4627911599256063e+88,12
22,mean + delta_mean,703.1472,330.25667643639264,0.184681362286482,0.17762006651442466,0.032757886480678115,,-0.08095334100975518,,0,6,703.4928790123457,406.01566909499036,6.836181181323469e-89,1.4627911599256063e+88,12
22,var + delta_mean,703.1472,156.72967185219287,0.2730799632355047,0.06580281350174294,,-0.20399420270423785,-0.17655503291923136,,0,6,703.4928790123457,406.01566909499036,6.836181181323469e-89,1.4627911599256063e+88,12
22,var + delta_mean + delta_var,705.1472,519.7889511364434,0.0384294187077832,1.0,,-0.06122990284132222,0.9998838825326898,0.2224637296262789,0,7,705.6100099173553,408.1328,2.3718347609896757e-89,4.216105423599232e+88,14
25,mean + var + delta_mean,599.2892,557.4091115863749,0.04141108447861447,0.0,-0.9933002469127004,-0.07105695413467815,0.96098114468207,,0,7,599.7520099173554,0.0,0.9999773772698906,1.0,0
25,var + delta_mean,620.7994,411.7057717054145,0.8172078252530791,0.0,,0.99999999038661,0.8262646848782796,,0,6,621.1450790123457,21.393069094990324,2.262269005784921e-05,44202.408056372435,1
25,mean + delta_mean,647.288,453.00310689133886,0.3940237545848296,0.9822134788594119,-0.009219005650699877,,-1.0,,0,6,647.6336790123457,47.88166909499034,4.005141266583028e-11,24967343489.5598,2
25,var,693.1038,29.94609872142503,0.9017386668112805,,,-0.1600635725309003,,,0,4,693.2670653061224,93.515055388767,4.936895219353156e-21,2.025518737667092e+20,3
25,delta_var,695.0108,277.9801275277813,0.9372891912095126,0.9978718664131254,,,,-0.887821192079697,0,5,695.2567016393443,95.50469172198893,1.8256178339514495e-21,5.477473755312165e+20,4
25,var + delta_var,695.7674,8.5721011877966,0.716142992101895,0.3143666575851417,,-0.019613595659365518,,0.9284514760324608,0,6,696.1130790123457,96.36106909499028,1.1897340352976939e-21,8.405049764081745e+20,5
25,var + delta_mean + delta_var,699.3844,32.170502353145345,0.7861102529105045,0.3965037729258527,,0.6027113454582982,-0.4294094797995873,0.698055657013102,0,7,699.8472099173554,100.09519999999998,1.8390505313768863e-22,5.437465475846459e+21,6
25,mean,701.9198,739.9466443924374,3.1125288023776335e-06,,1.0,,,,0,4,702.0830653061224,102.33105538876703,6.012897956865127e-23,1.663053962404572e+22,7
25,delta_mean,703.9198,22.461146286427844,0.19808557638117166,0.5672935417448282,,,0.6016667398246058,,0,5,704.1657016393443,104.41369172198893,2.1224872983171403e-23,4.711346814950291e+22,8
25,mean + var,703.9198,448.56865668901344,0.05968434519647691,,-0.04118729881431177,-0.08072345663607414,,,0,5,704.1657016393443,104.41369172198893,2.1224872983171403e-23,4.711346814950291e+22,8
25,delta_mean + delta_var,705.9198,425.5594962342151,6.6190368506311074e-06,0.0,,,1.0,-0.9999999999998316,0,6,706.2654790123457,106.51346909499034,7.428211091052556e-24,1.3461886920181702e+23,10
25,mean + delta_var,705.9198,186.87123930803955,0.7063777600126844,0.34494990926611035,0.004522125813542467,,,0.05706973934611782,0,6,706.2654790123457,106.51346909499034,7.428211091052556e-24,1.3461886920181702e+23,10
25,mean + var + delta_var,707.8504,973.5783176414419,0.9663900506700276,0.2438605014659672,0.0014003281627483909,-0.02284824124211733,,0.00898212220117395,0,7,708.3132099173554,108.56119999999999,2.668241413743167e-24,3.747702033704151e+23,12
25,mean + delta_mean + delta_var,707.9198,336.3028478805637,3.815282113134074e-06,0.0,0.9999999999996516,,1.0,1.0,0,7,708.3826099173554,108.63059999999996,2.5772414174541515e-24,3.880029905222024e+23,13
25,mean + var + delta_mean + delta_var,709.8338,23.020267156821152,0.7350304967173629,0.2253219277583829,-0.04571125422588977,0.6913159657248992,-0.5382184661739737,0.9081758133083916,0,8,710.431310373444,110.67930045608864,9.253061537780066e-25,1.0806989375213845e+24,14
26,var + delta_mean,529.2068,166.86009930756504,0.8756831107475819,0.0012487124691297222,,-0.8273319988658724,-0.8418101876504056,,0,6,529.5524790123458,0.0,0.9999998919962737,1.0,0
26,var + delta_var,561.289,221.95033065476585,0.9878640646782336,0.9761647941958906,,-1.0,,1.0,0,6,561.6346790123457,32.08219999999994,1.0800372626067769e-07,9258938.803487899,1
26,mean + delta_mean + delta_var,643.0254,291.58675921806406,0.0012756982002877619,4.4957715294609813e-07,0.6666683172623221,,-0.9999996665129616,-0.972526603801682,0,7,643.4882099173553,113.93573090500956,1.8162278935391805e-25,5.505916386118432e+24,2
26,var + delta_mean + delta_var,671.1758,865.7740135390825,0.9992052801785068,0.0001832142524356064,,1.0,-0.9999799032892056,-1.0,0,7,671.6386099173553,142.08613090500955,1.4008403720823818e-31,7.138571331362692e+30,3
26,mean,676.3184,463.81211209211676,0.00770076377062769,,0.03605053848885858,,,,0,4,676.4816653061224,146.92918629377664,1.243748397338047e-32,8.040210497046991e+31,4
26,mean + var + delta_var,683.2778,763.1416413124359,0.9908815650819632,0.9873519522120928,0.00042078598634987403,-1.0,,1.0,0,7,683.7406099173553,154.18813090500953,3.299686953144023e-34,3.030590192937694e+33,5
26,var,699.1472,695.688991838835,0.03268749818055273,,,0.11568945141117053,,,0,4,699.3104653061224,169.75798629377664,1.3725292228757566e-37,7.285818584620366e+36,6
26,delta_mean,701.1472,949.1246748678116,0.0,1.0,,,1.0,,0,5,701.3931016393443,171.84062262699854,4.844878231796397e-38,2.0640351401060726e+37,8
26,delta_var,701.1472,1000.0,0.5155048184869236,0.9834209664254101,,,,-1.0,0,5,701.3931016393443,171.84062262699854,4.844878231796397e-38,2.0640351401060726e+37,8
26,mean + var,701.1472,306.023144402633,0.9680994979539392,,0.0010415756903563213,0.2339792258156717,,,0,5,701.3931016393443,171.84062262699854,4.844878231796397e-38,2.0640351401060726e+37,8
26,delta_mean + delta_var,703.1472,694.1018320242894,0.5708416366610156,0.9722020110538075,,,0.2396803160256865,-1.0,0,6,703.4928790123457,173.94039999999995,1.6955945152069256e-38,5.897635802827756e+37,11
26,mean + delta_mean,703.1472,37.917857440832684,1.0,0.9395647074290716,0.008890626536681273,,1.0,,0,6,703.4928790123457,173.94039999999995,1.6955945152069256e-38,5.897635802827756e+37,11
26,mean + delta_var,703.1472,658.5974766823663,0.9680984463395303,0.0,0.0004839311599848949,,,-0.10871688541961746,0,6,703.4928790123457,173.94039999999995,1.6955945152069256e-38,5.897635802827756e+37,11
26,mean + var + delta_mean,705.1472,221.01623301296507,0.0022685817567151536,0.0,0.4871087622690848,0.99999960655205,-0.7299522344308926,,0,7,705.6100099173553,176.05753090500957,5.882918993865281e-39,1.6998362429247717e+38,13
26,mean + var + delta_mean + delta_var,707.1472,484.8412452283399,0.5801635526604821,0.9662903695292354,0.00014471866693166146,0.007952814089273558,0.13775562760565788,-1.0,0,8,707.744710373444,178.19223136109827,2.0232453643778894e-39,4.94255372878986e+38,14
27,mean + delta_var,564.8332,785.7960884369493,0.9530087565363008,0.5143043325399461,0.0024634357683431664,,,-0.010601829600371466,0,6,565.1788790123458,0.0,1.0,1.0,0
27,mean,696.6296,574.7835373120248,1.0,,0.0032808467731926536,,,,0,4,696.7928653061224,131.61398629377663,2.6326068419515816e-29,3.7985162997551453e+28,1
27,mean + var,698.5682,861.1372332465062,0.9995443678161392,,0.002184638187832411,-1.0,,,0,5,698.8141016393444,133.6352226269986,9.582528345551244e-30,1.0435659190763125e+29,2
27,mean + var + delta_mean,698.5088,627.9050901888853,0.9996453191600756,0.07822028375625796,0.003296885805047069,-1.0,-0.004800064016428924,,0,7,698.9716099173553,133.79273090500953,8.856816046352786e-30,1.1290739186254155e+29,3
27,var,699.1472,363.2796595270896,0.9987853823575658,,,-0.9999511931855812,,,0,4,699.3104653061224,134.13158629377665,7.47646168222288e-30,1.337531097601617e+29,4
27,delta_mean,701.1472,632.3366506171466,0.0,1.0,,,1.0,,0,5,701.3931016393443,136.21422262699855,2.6391093064792556e-30,3.789157188544287e+29,5
27,delta_var,701.1472,387.3139590806688,0.7415494897178782,0.9833784526027812,,,,-1.0,0,5,701.3931016393443,136.21422262699855,2.6391093064792556e-30,3.789157188544287e+29,5
27,var + delta_mean + delta_var,701.7604,132.88506299824556,0.9966390969616526,0.9999999407926892,,-0.9999999458932036,1.0,1.0,0,7,702.2232099173553,137.0443309050096,1.7426158342095e-30,5.738499446457907e+29,7
27,mean + var + delta_mean + delta_var,701.956,291.3950890147268,1.0,0.9909580155986056,0.006453476210511888,0.03649824557962608,-0.4827354787329348,0.33374411237844603,0,8,702.553510373444,137.3746313610983,1.477331041245575e-30,6.768963570662366e+29,8
27,delta_mean + delta_var,703.1472,1000.0,0.830435543494154,0.9794550018197404,,,0.5138109961493714,-0.9980005264926144,0,6,703.4928790123457,138.31399999999996,9.236267767742388e-31,1.0826884030933947e+30,10
27,mean + delta_mean,703.1472,492.02187153821615,1.0,0.09853645933258773,0.0042313149776886825,,-0.006111194467411722,,0,6,703.4928790123457,138.31399999999996,9.236267767742388e-31,1.0826884030933947e+30,10
27,var + delta_mean,703.1472,217.957303819812,0.99907985837696,0.998888942395429,,-0.9999966757457815,-0.9999972100160356,,0,6,703.4928790123457,138.31399999999996,9.236267767742388e-31,1.0826884030933947e+30,10
27,var + delta_var,703.1472,79.80609560981999,0.835104100944903,0.9037974581495702,,0.14261249590506253,,-1.0,0,6,703.4928790123457,138.31399999999996,9.236267767742388e-31,1.0826884030933947e+30,10
27,mean + delta_mean + delta_var,705.1472,213.12345888749226,0.00013489886825591467,0.0,-0.9999999725328212,,-1.0,-1.0,0,7,705.6100099173553,140.43113090500958,3.2045524207564646e-31,3.1205605922462667e+30,13
27,mean + var + delta_var,705.1472,129.09485596918262,0.9928365549461212,0.5548078790327345,0.01402118921157113,1.0,,-0.08724893424695496,0,7,705.6100099173553,140.43113090500958,3.2045524207564646e-31,3.1205605922462667e+30,13
30,mean + var + delta_var,220.5204,363.94735889596427,0.20499225633093726,0.8025003053795459,0.002891207608850884,-0.3720751269246991,,-1.0,0,7,220.98320991735537,0.0,0.9977272369926539,1.0,0
30,var + delta_mean + delta_var,233.8682,1000.0,0.20981329572280288,0.8793496318259978,,-0.1869507993007289,0.12442384447943942,-1.0,0,7,234.33100991735537,13.347800000000007,0.0012605900806702194,791.4763508706899,1
30,mean + var + delta_mean,234.3536,293.5645846478336,0.19160230828104172,0.8318832248057215,0.0069528575296614395,-0.16657503798825288,-0.2394010465744215,,0,7,234.81640991735537,13.833200000000005,0.0009889415287733553,1008.8839511373296,2
30,mean + delta_mean + delta_var,241.8638,310.897729174897,0.11496711817760745,0.5791698179755788,0.02734802253640634,,0.01411841017756054,0.6388522069743524,0,7,242.32660991735537,21.343400000000003,2.3139363347423184e-05,43118.18013367085,3
30,mean + delta_var,254.4472,47.03213930911289,0.972668026038076,0.17002195159642253,0.0466152604162948,,,-1.0,0,6,254.79287901234568,33.80966909499031,4.5429239509382304e-08,21962226.261493936,4
30,var,255.4598,47.83710852907584,0.13020090415675328,,,-0.9999999574720086,,,0,4,255.62306530612244,34.639855388767074,2.99959626091267e-08,33262050.96312132,5
30,delta_var,257.24260000000004,273.19158534573484,0.9906803815457118,0.13864769725657086,,,,-0.17167046582439638,0,5,257.4885016393443,36.505291721988925,1.1802892473411314e-08,84532434.67567465,6
30,var + delta_var,259.4598,889.8602294731637,0.2012611434974612,0.8362634783653433,,-0.1561259572795189,,-0.5099722186326938,0,6,259.80547901234564,38.822269094990276,3.7056398385329072e-09,269245604.1242427,7
30,mean + delta_mean,261.8874,905.2423590546659,0.1017642521462762,0.6269912860414439,0.010664967911509293,,0.0894456105473614,,0,6,262.2330790123457,41.249869094990316,1.1008206419560864e-09,906348590.2842063,8
30,var + delta_mean,357.3726,312.8754571623245,0.17540429557361473,0.9559933307276895,,-0.17088570077388812,-0.9999330467999348,,0,6,357.71827901234565,136.73506909499028,2.029405499296332e-30,4.9163522880893036e+29,9
30,mean,371.8958,216.9464109094373,1.0,,0.01364470380985802,,,,0,4,372.0590653061225,151.0758553887671,1.5606540945581363e-33,6.393006883918999e+32,10
30,delta_mean,636.3478,158.75330467895512,0.099032804526789,0.0074763810225323924,,,0.09540089670724762,,0,5,636.5937016393443,415.610491721989,5.627820540339778e-91,1.7728483519348616e+90,11
30,mean + var,701.1472,942.5528856587435,0.16543697142855118,,0.003077829343003497,-0.0416640636244184,,,0,5,701.3931016393443,480.40989172198897,4.778915097666882e-105,2.0877693296534084e+104,12
30,delta_mean + delta_var,703.1472,126.87349536497246,0.1417719054734645,0.0,,,-0.10007756585134307,0.7265737525562843,0,6,703.4928790123457,482.5096690949904,1.6725089549338467e-105,5.965452286813719e+104,13
30,mean + var + delta_mean + delta_var,707.1472,27.713315237777906,0.1192410079385605,0.5352297984422429,0.18776251924547896,-0.9290550971155472,0.9632411461894492,1.0,0,8,707.744710373444,486.7615004560887,1.9956988298805935e-106,4.999387793659978e+105,14
32,mean + delta_mean,244.8686,359.51253619904236,0.08392945082874602,0.1839489843269464,0.031786804100544894,,0.035451024717424916,,0,6,245.21427901234566,0.0,0.9991833313708829,1.0,0
32,mean + var + delta_mean,259.4508,620.4761503421828,0.03327254244800405,0.8542413011224955,-0.0033018915901041326,-0.05531668693863594,0.4056092846916776,,0,7,259.91360991735536,14.699330905009703,0.0006422824133673483,1555.6759932634307,1
32,mean + var + delta_var,263.27,685.1690554535559,0.033804712753334014,0.8974760597629359,-0.007634049806090014,-0.04575687412585455,,1.0,0,7,263.7328099173553,18.51853090500967,9.514747945590396e-05,10501.41671733883,2
32,var + delta_mean + delta_var,264.702,294.8674689325046,0.03449402074988566,0.8648216671209099,,-0.07788770979051733,0.3073624772331669,1.0,0,7,265.16480991735534,19.950530905009686,4.64988742756668e-05,21488.33379163682,3
32,mean + var + delta_mean + delta_var,265.27,562.4621160125521,0.9860201809481356,0.7872090707398784,0.0067708709489453615,1.0,0.1836198697120429,-0.3239236627557146,0,8,265.86751037344396,20.653231361098307,3.27229895468814e-05,30534.59800607087,4
32,mean + delta_mean + delta_var,280.545,69.82292744812085,0.0888806352638107,0.1691232544005606,0.07136279871834464,,-0.29227653389554403,0.9882844538036906,0,7,281.00780991735536,35.7935309050097,1.6872471393063652e-08,59219737.76655218,5
32,var + delta_mean,319.8874,1000.0,0.9958872482503988,0.11337683271232335,,1.0,-0.011017368765297549,,0,6,320.2330790123457,75.01880000000003,5.1229455615344936e-17,1.9504078647121012e+16,6
32,mean + var,426.7016,487.1250719333971,0.12700031214144866,,0.010422393614988958,-0.03166688202083996,,,0,5,426.94750163934424,181.73322262699858,3.4417339649826438e-40,2.9031393522477605e+39,7
32,mean,701.9198,369.70488890744974,0.12939868877132507,,0.031289571998340385,,,,0,4,702.0830653061224,456.8687862937768,6.192253963550067e-100,1.6136019892795924e+99,8
32,var,701.9198,503.9061837561926,0.10669520552620593,,,-0.057597927629591227,,,0,4,702.0830653061224,456.8687862937768,6.192253963550067e-100,1.6136019892795924e+99,8
32,delta_mean,703.9198,151.95784453759825,0.5085475924553983,0.5609287899125333,,,-0.16627394612413174,,0,5,704.1657016393443,458.9514226269987,2.185798009524376e-100,4.571251904416834e+99,10
32,delta_var,703.9198,315.69465943537983,0.9827930834790416,0.11595995867919295,,,,-0.0949622023180722,0,5,704.1657016393443,458.9514226269987,2.185798009524376e-100,4.571251904416834e+99,10
