sid,group,activity,item,rating,rating_norm
374,1,A1,int,3,-2.928571428571429
374,1,A2,int,4,-1.9285714285714288
374,1,A3,int,6,0.07142857142857117
374,1,A4,int,10,4.071428571428571
374,1,A1,prog,10,4.071428571428571
374,1,A2,prog,10,4.071428571428571
374,1,A3,prog,6,0.07142857142857117
374,1,A4,prog,1,-4.928571428571429
374,1,A1,rule,10,4.071428571428571
374,1,A2,rule,10,4.071428571428571
374,1,A3,rule,10,4.071428571428571
374,1,A4,rule,1,-4.928571428571429
374,1,A1,time,1,-4.928571428571429
374,1,A2,time,4,-1.9285714285714288
374,1,A3,time,1,-4.928571428571429
374,1,A4,time,10,4.071428571428571
375,1,A1,comp,1,-5.571428571428571
375,1,A2,comp,3,-3.571428571428571
375,1,A3,comp,8,1.4285714285714288
375,1,A4,comp,10,3.428571428571429
375,1,A1,lrn1,2,-4.571428571428571
375,1,A2,lrn1,9,2.428571428571429
375,1,A3,lrn1,10,3.428571428571429
375,1,A4,lrn1,10,3.428571428571429
375,1,A1,lrn2,2,-4.571428571428571
375,1,A2,lrn2,2,-4.571428571428571
375,1,A3,lrn2,9,2.428571428571429
375,1,A4,lrn2,9,2.428571428571429
375,1,A1,int,2,-4.571428571428571
375,1,A2,int,4,-2.571428571428571
375,1,A3,int,10,3.428571428571429
375,1,A4,int,10,3.428571428571429
375,1,A1,prog,10,3.428571428571429
375,1,A2,prog,9,2.428571428571429
375,1,A3,prog,7,0.4285714285714288
375,1,A4,prog,1,-5.571428571428571
375,1,A1,rule,10,3.428571428571429
375,1,A2,rule,10,3.428571428571429
375,1,A3,rule,8,1.4285714285714288
375,1,A4,rule,5,-1.5714285714285712
375,1,A1,time,1,-5.571428571428571
375,1,A2,time,4,-2.571428571428571
375,1,A3,time,8,1.4285714285714288
375,1,A4,time,10,3.428571428571429
376,1,A1,comp,3,-4.0
376,1,A2,comp,7,0.0
376,1,A3,comp,4,-3.0
376,1,A4,comp,10,3.0
376,1,A1,lrn1,5,-2.0
376,1,A2,lrn1,2,-5.0
376,1,A3,lrn1,1,-6.0
376,1,A4,lrn1,10,3.0
376,1,A1,lrn2,10,3.0
376,1,A2,lrn2,10,3.0
376,1,A3,lrn2,10,3.0
376,1,A4,lrn2,3,-4.0
376,1,A1,int,3,-4.0
376,1,A2,int,6,-1.0
376,1,A3,int,6,-1.0
376,1,A4,int,10,3.0
376,1,A1,prog,10,3.0
376,1,A2,prog,8,1.0
376,1,A3,prog,8,1.0
376,1,A4,prog,6,-1.0
376,1,A1,rule,10,3.0
376,1,A2,rule,10,3.0
376,1,A3,rule,10,3.0
376,1,A4,rule,9,2.0
376,1,A1,time,2,-5.0
376,1,A2,time,6,-1.0
376,1,A3,time,7,0.0
376,1,A4,time,10,3.0
377,1,A1,comp,10,0.9285714285714288
377,1,A2,comp,10,0.9285714285714288
377,1,A3,comp,10,0.9285714285714288
377,1,A4,comp,10,0.9285714285714288
377,1,A1,lrn1,10,0.9285714285714288
377,1,A2,lrn1,10,0.9285714285714288
377,1,A3,lrn1,10,0.9285714285714288
377,1,A4,lrn1,10,0.9285714285714288
377,1,A1,lrn2,9,-0.07142857142857117
377,1,A2,lrn2,9,-0.07142857142857117
377,1,A3,lrn2,7,-2.071428571428571
377,1,A4,lrn2,8,-1.0714285714285712
377,1,A1,int,10,0.9285714285714288
377,1,A2,int,10,0.9285714285714288
377,1,A3,int,7,-2.071428571428571
377,1,A4,int,5,-4.071428571428571
377,1,A1,prog,9,-0.07142857142857117
377,1,A2,prog,7,-2.071428571428571
377,1,A3,prog,9,-0.07142857142857117
377,1,A4,prog,9,-0.07142857142857117
377,1,A1,rule,8,-1.0714285714285712
377,1,A2,rule,10,0.9285714285714288
377,1,A3,rule,10,0.9285714285714288
377,1,A4,rule,9,-0.07142857142857117
377,1,A1,time,10,0.9285714285714288
377,1,A2,time,8,-1.0714285714285712
377,1,A3,time,10,0.9285714285714288
377,1,A4,time,10,0.9285714285714288
378,1,A1,comp,3,-4.035714285714286
378,1,A2,comp,9,1.9642857142857144
378,1,A3,comp,5,-2.0357142857142856
378,1,A4,comp,10,2.9642857142857144
378,1,A1,lrn1,8,0.9642857142857144
378,1,A2,lrn1,7,-0.03571428571428559
378,1,A3,lrn1,6,-1.0357142857142856
378,1,A4,lrn1,10,2.9642857142857144
378,1,A1,lrn2,3,-4.035714285714286
378,1,A2,lrn2,9,1.9642857142857144
378,1,A3,lrn2,5,-2.0357142857142856
378,1,A4,lrn2,10,2.9642857142857144
378,1,A1,int,10,2.9642857142857144
378,1,A2,int,7,-0.03571428571428559
378,1,A3,int,8,0.9642857142857144
378,1,A4,int,4,-3.0357142857142856
378,1,A1,prog,10,2.9642857142857144
378,1,A2,prog,7,-0.03571428571428559
378,1,A3,prog,9,1.9642857142857144
378,1,A4,prog,2,-5.035714285714286
378,1,A1,rule,10,2.9642857142857144
378,1,A2,rule,6,-1.0357142857142856
378,1,A3,rule,8,0.9642857142857144
378,1,A4,rule,3,-4.035714285714286
378,1,A1,time,10,2.9642857142857144
378,1,A2,time,8,0.9642857142857144
378,1,A3,time,8,0.9642857142857144
378,1,A4,time,2,-5.035714285714286
379,1,A1,comp,3,-3.2857142857142856
379,1,A2,comp,2,-4.285714285714286
379,1,A3,comp,7,0.7142857142857144
379,1,A4,comp,9,2.7142857142857144
379,1,A1,lrn1,6,-0.2857142857142856
379,1,A2,lrn1,10,3.7142857142857144
379,1,A3,lrn1,10,3.7142857142857144
379,1,A4,lrn1,10,3.7142857142857144
379,1,A1,lrn2,2,-4.285714285714286
379,1,A2,lrn2,1,-5.285714285714286
379,1,A3,lrn2,3,-3.2857142857142856
379,1,A4,lrn2,7,0.7142857142857144
379,1,A1,int,4,-2.2857142857142856
379,1,A2,int,2,-4.285714285714286
379,1,A3,int,6,-0.2857142857142856
379,1,A4,int,10,3.7142857142857144
379,1,A1,prog,10,3.7142857142857144
379,1,A2,prog,10,3.7142857142857144
379,1,A3,prog,8,1.7142857142857144
379,1,A4,prog,1,-5.285714285714286
379,1,A1,rule,10,3.7142857142857144
379,1,A2,rule,10,3.7142857142857144
379,1,A3,rule,9,2.7142857142857144
379,1,A4,rule,4,-2.2857142857142856
379,1,A1,time,3,-3.2857142857142856
379,1,A2,time,4,-2.2857142857142856
379,1,A3,time,6,-0.2857142857142856
379,1,A4,time,9,2.7142857142857144
380,1,A1,comp,1,-6.0
380,1,A2,comp,3,-4.0
380,1,A3,comp,7,0.0
380,1,A4,comp,10,3.0
380,1,A1,lrn1,7,0.0
380,1,A2,lrn1,7,0.0
380,1,A3,lrn1,7,0.0
380,1,A4,lrn1,10,3.0
380,1,A1,lrn2,1,-6.0
380,1,A2,lrn2,10,3.0
380,1,A3,lrn2,10,3.0
380,1,A4,lrn2,10,3.0
380,1,A1,int,10,3.0
380,1,A2,int,8,1.0
380,1,A3,int,5,-2.0
380,1,A4,int,1,-6.0
380,1,A1,prog,10,3.0
380,1,A2,prog,8,1.0
380,1,A3,prog,6,-1.0
380,1,A4,prog,3,-4.0
380,1,A1,rule,10,3.0
380,1,A2,rule,10,3.0
380,1,A3,rule,10,3.0
380,1,A4,rule,10,3.0
380,1,A1,time,10,3.0
380,1,A2,time,1,-6.0
380,1,A3,time,4,-3.0
380,1,A4,time,7,0.0
381,1,A1,comp,1,-5.285714285714286
381,1,A2,comp,5,-1.2857142857142856
381,1,A3,comp,8,1.7142857142857144
381,1,A4,comp,10,3.7142857142857144
381,1,A1,lrn1,10,3.7142857142857144
381,1,A2,lrn1,10,3.7142857142857144
381,1,A3,lrn1,10,3.7142857142857144
381,1,A4,lrn1,10,3.7142857142857144
381,1,A1,lrn2,1,-5.285714285714286
381,1,A2,lrn2,1,-5.285714285714286
381,1,A3,lrn2,1,-5.285714285714286
381,1,A4,lrn2,1,-5.285714285714286
381,1,A1,int,4,-2.2857142857142856
381,1,A2,int,6,-0.2857142857142856
381,1,A3,int,7,0.7142857142857144
381,1,A4,int,9,2.7142857142857144
381,1,A1,prog,10,3.7142857142857144
381,1,A2,prog,8,1.7142857142857144
381,1,A3,prog,8,1.7142857142857144
381,1,A4,prog,1,-5.285714285714286
381,1,A1,rule,10,3.7142857142857144
381,1,A2,rule,10,3.7142857142857144
381,1,A3,rule,10,3.7142857142857144
381,1,A4,rule,3,-3.2857142857142856
381,1,A1,time,2,-4.285714285714286
381,1,A2,time,4,-2.2857142857142856
381,1,A3,time,7,0.7142857142857144
381,1,A4,time,9,2.7142857142857144
382,1,A1,comp,1,-4.75
382,1,A2,comp,1,-4.75
382,1,A3,comp,7,1.25
382,1,A4,comp,10,4.25
382,1,A1,lrn1,3,-2.75
382,1,A2,lrn1,3,-2.75
382,1,A3,lrn1,9,3.25
382,1,A4,lrn1,9,3.25
382,1,A1,lrn2,1,-4.75
382,1,A2,lrn2,1,-4.75
382,1,A3,lrn2,1,-4.75
382,1,A4,lrn2,1,-4.75
382,1,A1,int,3,-2.75
382,1,A2,int,1,-4.75
382,1,A3,int,10,4.25
382,1,A4,int,10,4.25
382,1,A1,prog,10,4.25
382,1,A2,prog,10,4.25
382,1,A3,prog,10,4.25
382,1,A4,prog,5,-0.75
382,1,A1,rule,10,4.25
382,1,A2,rule,10,4.25
382,1,A3,rule,10,4.25
382,1,A4,rule,1,-4.75
382,1,A1,time,4,-1.75
382,1,A2,time,1,-4.75
382,1,A3,time,9,3.25
382,1,A4,time,10,4.25
383,1,A1,comp,2,-4.642857142857143
383,1,A2,comp,2,-4.642857142857143
383,1,A3,comp,6,-0.6428571428571432
383,1,A4,comp,10,3.3571428571428568
383,1,A1,lrn1,4,-2.6428571428571432
383,1,A2,lrn1,6,-0.6428571428571432
383,1,A3,lrn1,8,1.3571428571428568
383,1,A4,lrn1,10,3.3571428571428568
383,1,A1,lrn2,2,-4.642857142857143
383,1,A2,lrn2,3,-3.6428571428571432
383,1,A3,lrn2,9,2.3571428571428568
383,1,A4,lrn2,10,3.3571428571428568
383,1,A1,int,5,-1.6428571428571432
383,1,A2,int,6,-0.6428571428571432
383,1,A3,int,8,1.3571428571428568
383,1,A4,int,10,3.3571428571428568
383,1,A1,prog,7,0.35714285714285676
383,1,A2,prog,5,-1.6428571428571432
383,1,A3,prog,8,1.3571428571428568
383,1,A4,prog,9,2.3571428571428568
383,1,A1,rule,10,3.3571428571428568
383,1,A2,rule,10,3.3571428571428568
383,1,A3,rule,9,2.3571428571428568
383,1,A4,rule,5,-1.6428571428571432
383,1,A1,time,2,-4.642857142857143
383,1,A2,time,3,-3.6428571428571432
383,1,A3,time,7,0.35714285714285676
383,1,A4,time,10,3.3571428571428568
384,1,A1,comp,1,-5.785714285714286
384,1,A2,comp,3,-3.7857142857142856
384,1,A3,comp,10,3.2142857142857144
384,1,A4,comp,10,3.2142857142857144
384,1,A1,lrn1,10,3.2142857142857144
384,1,A2,lrn1,10,3.2142857142857144
384,1,A3,lrn1,10,3.2142857142857144
384,1,A4,lrn1,10,3.2142857142857144
384,1,A1,lrn2,1,-5.785714285714286
384,1,A2,lrn2,1,-5.785714285714286
384,1,A3,lrn2,10,3.2142857142857144
384,1,A4,lrn2,10,3.2142857142857144
384,1,A1,int,9,2.2142857142857144
384,1,A2,int,9,2.2142857142857144
384,1,A3,int,9,2.2142857142857144
384,1,A4,int,9,2.2142857142857144
384,1,A1,prog,10,3.2142857142857144
384,1,A2,prog,10,3.2142857142857144
384,1,A3,prog,2,-4.785714285714286
384,1,A4,prog,2,-4.785714285714286
384,1,A1,rule,10,3.2142857142857144
384,1,A2,rule,10,3.2142857142857144
384,1,A3,rule,1,-5.785714285714286
384,1,A4,rule,1,-5.785714285714286
384,1,A1,time,2,-4.785714285714286
384,1,A2,time,4,-2.7857142857142856
384,1,A3,time,8,1.2142857142857144
384,1,A4,time,8,1.2142857142857144
385,1,A1,comp,6,0.7142857142857144
385,1,A2,comp,10,4.714285714285714
385,1,A3,comp,2,-3.2857142857142856
385,1,A4,comp,5,-0.2857142857142856
385,1,A1,lrn1,3,-2.2857142857142856
385,1,A2,lrn1,5,-0.2857142857142856
385,1,A3,lrn1,2,-3.2857142857142856
385,1,A4,lrn1,9,3.7142857142857144
385,1,A1,lrn2,9,3.7142857142857144
385,1,A2,lrn2,6,0.7142857142857144
385,1,A3,lrn2,2,-3.2857142857142856
385,1,A4,lrn2,6,0.7142857142857144
385,1,A1,int,7,1.7142857142857144
385,1,A2,int,8,2.7142857142857144
385,1,A3,int,1,-4.285714285714286
385,1,A4,int,8,2.7142857142857144
385,1,A1,prog,1,-4.285714285714286
385,1,A2,prog,3,-2.2857142857142856
385,1,A3,prog,1,-4.285714285714286
385,1,A4,prog,10,4.714285714285714
385,1,A1,rule,4,-1.2857142857142856
385,1,A2,rule,1,-4.285714285714286
385,1,A3,rule,10,4.714285714285714
385,1,A4,rule,9,3.7142857142857144
385,1,A1,time,1,-4.285714285714286
385,1,A2,time,10,4.714285714285714
385,1,A3,time,1,-4.285714285714286
385,1,A4,time,8,2.7142857142857144
386,1,A1,comp,2,-4.321428571428571
386,1,A2,comp,3,-3.321428571428571
386,1,A3,comp,7,0.6785714285714288
386,1,A4,comp,9,2.678571428571429
386,1,A1,lrn1,9,2.678571428571429
386,1,A2,lrn1,6,-0.3214285714285712
386,1,A3,lrn1,7,0.6785714285714288
386,1,A4,lrn1,3,-3.321428571428571
386,1,A1,lrn2,4,-2.321428571428571
386,1,A2,lrn2,3,-3.321428571428571
386,1,A3,lrn2,8,1.6785714285714288
386,1,A4,lrn2,7,0.6785714285714288
386,1,A1,int,6,-0.3214285714285712
386,1,A2,int,6,-0.3214285714285712
386,1,A3,int,9,2.678571428571429
386,1,A4,int,7,0.6785714285714288
386,1,A1,prog,10,3.678571428571429
386,1,A2,prog,10,3.678571428571429
386,1,A3,prog,5,-1.3214285714285712
386,1,A4,prog,2,-4.321428571428571
386,1,A1,rule,10,3.678571428571429
386,1,A2,rule,10,3.678571428571429
386,1,A3,rule,6,-0.3214285714285712
386,1,A4,rule,3,-3.321428571428571
386,1,A1,time,2,-4.321428571428571
386,1,A2,time,8,1.6785714285714288
386,1,A3,time,6,-0.3214285714285712
386,1,A4,time,9,2.678571428571429
387,1,A1,comp,2,-3.7142857142857144
387,1,A2,comp,5,-0.7142857142857144
387,1,A3,comp,9,3.2857142857142856
387,1,A4,comp,8,2.2857142857142856
387,1,A1,lrn1,2,-3.7142857142857144
387,1,A2,lrn1,1,-4.714285714285714
387,1,A3,lrn1,4,-1.7142857142857144
387,1,A4,lrn1,7,1.2857142857142856
387,1,A1,lrn2,3,-2.7142857142857144
387,1,A2,lrn2,1,-4.714285714285714
387,1,A3,lrn2,2,-3.7142857142857144
387,1,A4,lrn2,7,1.2857142857142856
387,1,A1,int,7,1.2857142857142856
387,1,A2,int,8,2.2857142857142856
387,1,A3,int,9,3.2857142857142856
387,1,A4,int,3,-2.7142857142857144
387,1,A1,prog,9,3.2857142857142856
387,1,A2,prog,10,4.285714285714286
387,1,A3,prog,9,3.2857142857142856
387,1,A4,prog,3,-2.7142857142857144
387,1,A1,rule,10,4.285714285714286
387,1,A2,rule,10,4.285714285714286
387,1,A3,rule,10,4.285714285714286
387,1,A4,rule,2,-3.7142857142857144
387,1,A1,time,4,-1.7142857142857144
387,1,A2,time,9,3.2857142857142856
387,1,A3,time,4,-1.7142857142857144
387,1,A4,time,2,-3.7142857142857144
388,1,A1,comp,1,-4.821428571428571
388,1,A2,comp,10,4.178571428571429
388,1,A3,comp,3,-2.821428571428571
388,1,A4,comp,10,4.178571428571429
388,1,A1,lrn1,4,-1.8214285714285712
388,1,A2,lrn1,10,4.178571428571429
388,1,A3,lrn1,10,4.178571428571429
388,1,A4,lrn1,10,4.178571428571429
388,1,A1,lrn2,1,-4.821428571428571
388,1,A2,lrn2,2,-3.821428571428571
388,1,A3,lrn2,10,4.178571428571429
388,1,A4,lrn2,2,-3.821428571428571
388,1,A1,int,6,0.17857142857142883
388,1,A2,int,1,-4.821428571428571
388,1,A3,int,8,2.178571428571429
388,1,A4,int,1,-4.821428571428571
388,1,A1,prog,10,4.178571428571429
388,1,A2,prog,3,-2.821428571428571
388,1,A3,prog,9,3.178571428571429
388,1,A4,prog,2,-3.821428571428571
388,1,A1,rule,10,4.178571428571429
388,1,A2,rule,3,-2.821428571428571
388,1,A3,rule,10,4.178571428571429
388,1,A4,rule,2,-3.821428571428571
388,1,A1,time,1,-4.821428571428571
388,1,A2,time,9,3.178571428571429
388,1,A3,time,6,0.17857142857142883
388,1,A4,time,9,3.178571428571429
389,1,A1,comp,3,-3.6071428571428568
389,1,A2,comp,3,-3.6071428571428568
389,1,A3,comp,6,-0.6071428571428568
389,1,A4,comp,8,1.3928571428571432
389,1,A1,lrn1,5,-1.6071428571428568
389,1,A2,lrn1,4,-2.6071428571428568
389,1,A3,lrn1,4,-2.6071428571428568
389,1,A4,lrn1,9,2.3928571428571432
389,1,A1,lrn2,4,-2.6071428571428568
389,1,A2,lrn2,5,-1.6071428571428568
389,1,A3,lrn2,7,0.39285714285714324
389,1,A4,lrn2,8,1.3928571428571432
389,1,A1,int,8,1.3928571428571432
389,1,A2,int,6,-0.6071428571428568
389,1,A3,int,8,1.3928571428571432
389,1,A4,int,8,1.3928571428571432
389,1,A1,prog,8,1.3928571428571432
389,1,A2,prog,9,2.3928571428571432
389,1,A3,prog,8,1.3928571428571432
389,1,A4,prog,5,-1.6071428571428568
389,1,A1,rule,10,3.3928571428571432
389,1,A2,rule,10,3.3928571428571432
389,1,A3,rule,8,1.3928571428571432
389,1,A4,rule,4,-2.6071428571428568
389,1,A1,time,6,-0.6071428571428568
389,1,A2,time,4,-2.6071428571428568
389,1,A3,time,7,0.39285714285714324
389,1,A4,time,10,3.3928571428571432
390,1,A1,comp,1,-4.857142857142857
390,1,A2,comp,1,-4.857142857142857
390,1,A3,comp,8,2.1428571428571432
390,1,A4,comp,10,4.142857142857143
390,1,A1,lrn1,1,-4.857142857142857
390,1,A2,lrn1,2,-3.8571428571428568
390,1,A3,lrn1,2,-3.8571428571428568
390,1,A4,lrn1,10,4.142857142857143
390,1,A1,lrn2,2,-3.8571428571428568
390,1,A2,lrn2,3,-2.8571428571428568
390,1,A3,lrn2,7,1.1428571428571432
390,1,A4,lrn2,10,4.142857142857143
390,1,A1,int,3,-2.8571428571428568
390,1,A2,int,3,-2.8571428571428568
390,1,A3,int,10,4.142857142857143
390,1,A4,int,10,4.142857142857143
390,1,A1,prog,10,4.142857142857143
390,1,A2,prog,10,4.142857142857143
390,1,A3,prog,9,3.1428571428571432
390,1,A4,prog,4,-1.8571428571428568
390,1,A1,rule,10,4.142857142857143
390,1,A2,rule,8,2.1428571428571432
390,1,A3,rule,8,2.1428571428571432
390,1,A4,rule,3,-2.8571428571428568
390,1,A1,time,1,-4.857142857142857
390,1,A2,time,1,-4.857142857142857
390,1,A3,time,7,1.1428571428571432
390,1,A4,time,10,4.142857142857143
391,1,A1,comp,1,-5.607142857142857
391,1,A2,comp,4,-2.6071428571428568
391,1,A3,comp,7,0.39285714285714324
391,1,A4,comp,10,3.3928571428571432
391,1,A1,lrn1,9,2.3928571428571432
391,1,A2,lrn1,9,2.3928571428571432
391,1,A3,lrn1,9,2.3928571428571432
391,1,A4,lrn1,9,2.3928571428571432
391,1,A1,lrn2,2,-4.607142857142857
391,1,A2,lrn2,5,-1.6071428571428568
391,1,A3,lrn2,8,1.3928571428571432
391,1,A4,lrn2,3,-3.6071428571428568
391,1,A1,int,7,0.39285714285714324
391,1,A2,int,7,0.39285714285714324
391,1,A3,int,8,1.3928571428571432
391,1,A4,int,8,1.3928571428571432
391,1,A1,prog,10,3.3928571428571432
391,1,A2,prog,10,3.3928571428571432
391,1,A3,prog,8,1.3928571428571432
391,1,A4,prog,2,-4.607142857142857
391,1,A1,rule,10,3.3928571428571432
391,1,A2,rule,8,1.3928571428571432
391,1,A3,rule,8,1.3928571428571432
391,1,A4,rule,2,-4.607142857142857
391,1,A1,time,3,-3.6071428571428568
391,1,A2,time,3,-3.6071428571428568
391,1,A3,time,9,2.3928571428571432
391,1,A4,time,6,-0.6071428571428568
392,1,A1,comp,2,-4.0
392,1,A2,comp,8,2.0
392,1,A3,comp,1,-5.0
392,1,A4,comp,8,2.0
392,1,A1,lrn1,9,3.0
392,1,A2,lrn1,8,2.0
392,1,A3,lrn1,8,2.0
392,1,A4,lrn1,8,2.0
392,1,A1,lrn2,9,3.0
392,1,A2,lrn2,3,-3.0
392,1,A3,lrn2,7,1.0
392,1,A4,lrn2,3,-3.0
392,1,A1,int,9,3.0
392,1,A2,int,2,-4.0
392,1,A3,int,7,1.0
392,1,A4,int,3,-3.0
392,1,A1,prog,10,4.0
392,1,A2,prog,1,-5.0
392,1,A3,prog,8,2.0
392,1,A4,prog,5,-1.0
392,1,A1,rule,10,4.0
392,1,A2,rule,2,-4.0
392,1,A3,rule,8,2.0
392,1,A4,rule,4,-2.0
392,1,A1,time,9,3.0
392,1,A2,time,3,-3.0
392,1,A3,time,8,2.0
392,1,A4,time,5,-1.0
393,1,A1,comp,1,-5.392857142857143
393,1,A2,comp,5,-1.3928571428571432
393,1,A3,comp,8,1.6071428571428568
393,1,A4,comp,10,3.6071428571428568
393,1,A1,lrn1,8,1.6071428571428568
393,1,A2,lrn1,8,1.6071428571428568
393,1,A3,lrn1,6,-0.39285714285714324
393,1,A4,lrn1,9,2.6071428571428568
393,1,A1,lrn2,1,-5.392857142857143
393,1,A2,lrn2,2,-4.392857142857143
393,1,A3,lrn2,5,-1.3928571428571432
393,1,A4,lrn2,9,2.6071428571428568
393,1,A1,int,9,2.6071428571428568
393,1,A2,int,6,-0.39285714285714324
393,1,A3,int,8,1.6071428571428568
393,1,A4,int,7,0.6071428571428568
393,1,A1,prog,10,3.6071428571428568
393,1,A2,prog,8,1.6071428571428568
393,1,A3,prog,7,0.6071428571428568
393,1,A4,prog,2,-4.392857142857143
393,1,A1,rule,10,3.6071428571428568
393,1,A2,rule,10,3.6071428571428568
393,1,A3,rule,6,-0.39285714285714324
393,1,A4,rule,1,-5.392857142857143
393,1,A1,time,2,-4.392857142857143
393,1,A2,time,8,1.6071428571428568
393,1,A3,time,7,0.6071428571428568
393,1,A4,time,6,-0.39285714285714324
394,1,A1,comp,6,-3.428571428571429
394,1,A2,comp,6,-3.428571428571429
394,1,A3,comp,6,-3.428571428571429
394,1,A4,comp,6,-3.428571428571429
394,1,A1,lrn1,10,0.5714285714285712
394,1,A2,lrn1,10,0.5714285714285712
394,1,A3,lrn1,10,0.5714285714285712
394,1,A4,lrn1,10,0.5714285714285712
394,1,A1,lrn2,10,0.5714285714285712
394,1,A2,lrn2,10,0.5714285714285712
394,1,A3,lrn2,10,0.5714285714285712
394,1,A4,lrn2,10,0.5714285714285712
394,1,A1,int,10,0.5714285714285712
394,1,A2,int,10,0.5714285714285712
394,1,A3,int,10,0.5714285714285712
394,1,A4,int,10,0.5714285714285712
394,1,A1,prog,10,0.5714285714285712
394,1,A2,prog,10,0.5714285714285712
394,1,A3,prog,10,0.5714285714285712
394,1,A4,prog,10,0.5714285714285712
394,1,A1,rule,10,0.5714285714285712
394,1,A2,rule,10,0.5714285714285712
394,1,A3,rule,10,0.5714285714285712
394,1,A4,rule,10,0.5714285714285712
394,1,A1,time,10,0.5714285714285712
394,1,A2,time,10,0.5714285714285712
394,1,A3,time,10,0.5714285714285712
394,1,A4,time,10,0.5714285714285712
395,1,A1,comp,10,0.0
395,1,A2,comp,10,0.0
395,1,A3,comp,10,0.0
395,1,A4,comp,10,0.0
395,1,A1,lrn1,10,0.0
395,1,A2,lrn1,10,0.0
395,1,A3,lrn1,10,0.0
395,1,A4,lrn1,10,0.0
395,1,A1,lrn2,10,0.0
395,1,A2,lrn2,10,0.0
395,1,A3,lrn2,10,0.0
395,1,A4,lrn2,10,0.0
395,1,A1,int,10,0.0
395,1,A2,int,10,0.0
395,1,A3,int,10,0.0
395,1,A4,int,10,0.0
395,1,A1,prog,10,0.0
395,1,A2,prog,10,0.0
395,1,A3,prog,10,0.0
395,1,A4,prog,10,0.0
395,1,A1,rule,10,0.0
395,1,A2,rule,10,0.0
395,1,A3,rule,10,0.0
395,1,A4,rule,10,0.0
395,1,A1,time,10,0.0
395,1,A2,time,10,0.0
395,1,A3,time,10,0.0
395,1,A4,time,10,0.0
396,1,A1,comp,2,-4.5
396,1,A2,comp,10,3.5
396,1,A3,comp,5,-1.5
396,1,A4,comp,9,2.5
396,1,A1,lrn1,9,2.5
396,1,A2,lrn1,9,2.5
396,1,A3,lrn1,9,2.5
396,1,A4,lrn1,9,2.5
396,1,A1,lrn2,1,-5.5
396,1,A2,lrn2,8,1.5
396,1,A3,lrn2,5,-1.5
396,1,A4,lrn2,5,-1.5
396,1,A1,int,10,3.5
396,1,A2,int,2,-4.5
396,1,A3,int,8,1.5
396,1,A4,int,4,-2.5
396,1,A1,prog,10,3.5
396,1,A2,prog,2,-4.5
396,1,A3,prog,8,1.5
396,1,A4,prog,6,-0.5
396,1,A1,rule,10,3.5
396,1,A2,rule,3,-3.5
396,1,A3,rule,8,1.5
396,1,A4,rule,6,-0.5
396,1,A1,time,10,3.5
396,1,A2,time,2,-4.5
396,1,A3,time,6,-0.5
396,1,A4,time,6,-0.5
397,1,A1,comp,1,-3.9642857142857144
397,1,A2,comp,5,0.03571428571428559
397,1,A3,comp,10,5.035714285714286
397,1,A4,comp,6,1.0357142857142856
397,1,A1,lrn1,1,-3.9642857142857144
397,1,A2,lrn1,3,-1.9642857142857144
397,1,A3,lrn1,3,-1.9642857142857144
397,1,A4,lrn1,3,-1.9642857142857144
397,1,A1,lrn2,1,-3.9642857142857144
397,1,A2,lrn2,10,5.035714285714286
397,1,A3,lrn2,10,5.035714285714286
397,1,A4,lrn2,10,5.035714285714286
397,1,A1,int,1,-3.9642857142857144
397,1,A2,int,1,-3.9642857142857144
397,1,A3,int,1,-3.9642857142857144
397,1,A4,int,1,-3.9642857142857144
397,1,A1,prog,10,5.035714285714286
397,1,A2,prog,4,-0.9642857142857144
397,1,A3,prog,1,-3.9642857142857144
397,1,A4,prog,4,-0.9642857142857144
397,1,A1,rule,10,5.035714285714286
397,1,A2,rule,10,5.035714285714286
397,1,A3,rule,10,5.035714285714286
397,1,A4,rule,10,5.035714285714286
397,1,A1,time,10,5.035714285714286
397,1,A2,time,1,-3.9642857142857144
397,1,A3,time,1,-3.9642857142857144
397,1,A4,time,1,-3.9642857142857144
398,1,A1,comp,2,-4.678571428571429
398,1,A2,comp,2,-4.678571428571429
398,1,A3,comp,2,-4.678571428571429
398,1,A4,comp,9,2.321428571428571
398,1,A1,lrn1,10,3.321428571428571
398,1,A2,lrn1,10,3.321428571428571
398,1,A3,lrn1,10,3.321428571428571
398,1,A4,lrn1,10,3.321428571428571
398,1,A1,lrn2,8,1.3214285714285712
398,1,A2,lrn2,8,1.3214285714285712
398,1,A3,lrn2,8,1.3214285714285712
398,1,A4,lrn2,2,-4.678571428571429
398,1,A1,int,8,1.3214285714285712
398,1,A2,int,8,1.3214285714285712
398,1,A3,int,8,1.3214285714285712
398,1,A4,int,8,1.3214285714285712
398,1,A1,prog,9,2.321428571428571
398,1,A2,prog,9,2.321428571428571
398,1,A3,prog,9,2.321428571428571
398,1,A4,prog,1,-5.678571428571429
398,1,A1,rule,10,3.321428571428571
398,1,A2,rule,10,3.321428571428571
398,1,A3,rule,10,3.321428571428571
398,1,A4,rule,1,-5.678571428571429
398,1,A1,time,2,-4.678571428571429
398,1,A2,time,2,-4.678571428571429
398,1,A3,time,2,-4.678571428571429
398,1,A4,time,9,2.321428571428571
399,1,A1,comp,3,-3.2142857142857144
399,1,A2,comp,1,-5.214285714285714
399,1,A3,comp,10,3.7857142857142856
399,1,A4,comp,10,3.7857142857142856
