index,sid,form,group,aicc,step,scale,comp,unc,∆comp,∆unc,PC1,PC2
142,178,comp + unc + ∆comp + ∆unc,0,718.8351103734441,0.5487525512145226,0.20088393801905333,-0.005345066762522057,0.014653447026718575,-0.0305884784124862,0.02881944170404737,0.10446707691890876,0.06164667091847585
143,179,comp + unc + ∆comp + ∆unc,0,545.7913103734439,0.3334552583909308,0.2298969254599396,0.006315851889080956,0.07741100935354807,0.007267226322318441,0.12310004658720088,0.191489895809421,0.12597683086923173
144,180,comp + unc + ∆comp + ∆unc,0,459.746710373444,0.9708022799937368,0.9739596247733456,-0.001304637384195354,1.0,0.07003137386285241,-1.0,-0.8516475658804965,1.046762084629215
145,181,comp + unc + ∆comp + ∆unc,0,716.0625103734441,0.029587966170640013,0.003430177112536174,0.3681534662058685,0.042021822910627005,-0.3208428891889483,-0.060894244786025176,0.0867019065637934,-0.03800397773960826
146,182,comp + unc + ∆comp + ∆unc,0,707.744710373444,0.10467496544966387,0.4070039583067953,0.031503127331681806,-0.6829395233799798,-0.05371602914245698,-1.0,-0.9355479713082357,-0.6027572910618936
147,183,comp + unc + ∆comp + ∆unc,0,660.784710373444,0.31451031167341353,0.9432003749292616,0.0018085912979271105,0.011618434533355376,0.5566869759794141,1.0,0.9118366518507938,0.1607714620705527
148,184,comp + unc + ∆comp + ∆unc,0,707.744710373444,0.7003742129162399,0.3521314849385321,-0.9489669822453352,-1.0,-0.03214942704794028,0.0827225043177122,0.08772657978722229,-0.7431094691455022
149,185,comp + unc + ∆comp + ∆unc,0,249.30891037344398,0.3717347442308097,0.021403747019607188,-0.0449278554542766,0.41797111727521896,0.11590316526885736,0.4076389873467108,0.4653696436941632,0.4800881408375716
150,186,comp + unc + ∆comp + ∆unc,0,710.517310373444,0.4193300513987589,0.3565478715569224,-0.004202588869064857,-0.08715983351680055,0.6639355481829884,-0.8848225356286159,-0.9492855011493588,0.12146812406458478
151,187,comp + unc + ∆comp + ∆unc,0,710.517310373444,0.2316267965066208,0.6779794726591656,0.04806296491296561,0.03293334332418083,-0.2364137611105821,0.6226163161365553,0.7296553407790844,0.01708556583959838
152,188,comp + unc + ∆comp + ∆unc,0,707.744710373444,0.34358633852769266,0.06382850893250021,-0.00609954549358495,0.003203688229183798,-0.016745151164288208,0.05843692487663366,0.1292649735237819,0.0530945833397365
153,190,comp + unc + ∆comp + ∆unc,0,677.514710373444,0.05741487880784873,0.14752073596408133,0.0278351058307224,-0.7164338358641225,0.042704578277304894,-0.9907278769974704,-0.9510005856870742,-0.6147260639540792
154,191,comp + unc + ∆comp + ∆unc,0,441.339510373444,0.024295796689601832,0.3532271543620907,0.02464751004984099,-0.466978558590334,0.09820696238690199,-1.0,-0.9561223660130622,-0.3627662330845802
155,192,comp + unc + ∆comp + ∆unc,0,205.652710373444,0.03679227410654975,1.0,-0.02766812430446176,-0.14184930796125791,0.3652053831270947,-0.05958989564604545,-0.0830256183904413,-0.0022501093495558436
156,194,comp + unc + ∆comp + ∆unc,0,631.469910373444,0.39613257677157016,0.72923737841633,0.02088698210571425,0.07312325716643024,-0.1327962004740021,0.3510321120592694,0.44476979711640113,0.08659080188183399
157,196,comp + unc + ∆comp + ∆unc,0,110.95491037344398,0.11231031711098872,1.0,0.2668895914506048,-0.9794347144565936,-0.8260098558410868,-0.8202596534387876,-0.6025709397742827,-1.091919357972886
158,197,comp + unc + ∆comp + ∆unc,0,713.2899103734441,0.0003161080687442462,1.0,1.0,-1.0,-0.9943372880990418,-0.9995923594885828,-0.7380072717508271,-1.276757874508949
