sid,group,activity,n,nfree,alloc,ipc15,fpc15,pcall,fscore,maxscore,speed,hirun
110,0,A1,155,140,0.56,0.8666666666666667,0.9333333333333333,0.9741935483870968,147,147,0.9483870967741935,98
110,0,A2,64,49,0.196,0.4,0.9333333333333333,0.75,32,33,0.5238095238095238,16
110,0,A3,53,38,0.152,0.26666666666666666,0.6,0.5283018867924528,3,6,0.12,5
110,0,A4,38,23,0.092,0.3333333333333333,0.5333333333333333,0.5,0,1,0.02702702702702703,4
111,0,A1,77,62,0.248,0.8666666666666667,0.8666666666666667,0.935064935064935,67,67,0.8701298701298701,35
111,0,A2,132,117,0.468,0.7333333333333333,1.0,0.8560606060606061,94,94,0.7121212121212122,28
111,0,A3,29,14,0.056,0.6,0.6666666666666666,0.6206896551724138,7,9,0.36,5
111,0,A4,72,57,0.228,0.5333333333333333,0.4666666666666667,0.5694444444444444,10,15,0.2459016393442623,7
112,0,A1,35,20,0.08,0.8666666666666667,1.0,0.9142857142857143,29,29,0.8285714285714286,16
112,0,A2,79,64,0.256,0.26666666666666666,0.9333333333333333,0.7341772151898734,37,37,0.46835443037974683,24
112,0,A3,101,86,0.344,0.4666666666666667,0.5333333333333333,0.5346534653465347,7,15,0.21739130434782608,5
112,0,A4,95,80,0.32,0.4666666666666667,0.5333333333333333,0.49473684210526314,0,5,0.08771929824561403,7
113,0,A1,67,52,0.208,0.7333333333333333,1.0,0.8507462686567164,47,47,0.7014925373134329,16
113,0,A2,79,64,0.256,0.8,0.7333333333333333,0.7215189873417721,35,36,0.46153846153846156,15
113,0,A3,86,71,0.284,0.7333333333333333,0.6666666666666666,0.6627906976744186,28,29,0.3493975903614458,8
113,0,A4,78,63,0.252,0.4,0.6,0.4358974358974359,0,0,0.0,3
114,0,A1,115,100,0.4,0.5333333333333333,1.0,0.8521739130434782,81,81,0.7043478260869566,21
114,0,A2,65,50,0.2,0.4666666666666667,0.7333333333333333,0.5230769230769231,3,4,0.06451612903225806,5
114,0,A3,66,51,0.204,0.6666666666666666,0.4666666666666667,0.5151515151515151,2,7,0.3684210526315789,3
114,0,A4,64,49,0.196,0.4666666666666667,0.5333333333333333,0.484375,0,3,0.6,7
115,0,A1,47,32,0.128,0.9333333333333333,1.0,0.9574468085106383,43,43,0.9148936170212766,17
115,0,A2,78,63,0.252,0.6,0.8666666666666667,0.7692307692307693,42,42,0.5384615384615384,12
115,0,A3,64,49,0.196,0.6666666666666666,0.8666666666666667,0.796875,38,38,0.6333333333333333,20
115,0,A4,121,106,0.424,0.4,0.4666666666666667,0.5289256198347108,7,10,0.11363636363636363,8
116,0,A1,113,98,0.392,0.8,1.0,0.9734513274336283,107,107,0.9469026548672567,104
116,0,A2,53,38,0.152,0.6,0.9333333333333333,0.8113207547169812,33,33,0.6226415094339622,17
116,0,A3,67,52,0.208,0.5333333333333333,0.4,0.5522388059701493,7,12,0.25,6
116,0,A4,77,62,0.248,0.4666666666666667,0.4,0.44155844155844154,0,3,0.061224489795918366,5
117,0,A1,41,26,0.104,0.8666666666666667,1.0,0.926829268292683,35,35,0.8536585365853658,25
117,0,A2,164,149,0.596,0.6666666666666666,0.8666666666666667,0.9207317073170732,138,138,0.8414634146341463,78
117,0,A3,62,47,0.188,0.5333333333333333,0.7333333333333333,0.6290322580645161,16,16,0.26666666666666666,6
117,0,A4,43,28,0.112,0.8666666666666667,0.5333333333333333,0.6511627906976745,13,14,0.3333333333333333,8
118,0,A1,42,27,0.108,0.5333333333333333,0.6,0.6428571428571429,12,14,0.3684210526315789,11
118,0,A2,201,186,0.744,0.9333333333333333,1.0,0.9402985074626866,177,177,0.8805970149253731,35
118,0,A3,38,23,0.092,0.5333333333333333,0.3333333333333333,0.47368421052631576,0,3,0.14285714285714285,3
118,0,A4,29,14,0.056,0.4666666666666667,0.4,0.4482758620689655,0,3,0.2727272727272727,4
119,0,A1,95,80,0.32,0.4666666666666667,0.5333333333333333,0.5052631578947369,1,7,0.1891891891891892,7
119,0,A2,64,49,0.196,0.6,0.6,0.578125,10,10,0.15625,8
119,0,A3,79,64,0.256,0.6666666666666666,0.4666666666666667,0.5569620253164557,9,13,0.2653061224489796,7
119,0,A4,72,57,0.228,0.3333333333333333,0.6,0.5277777777777778,4,4,0.6666666666666666,7
123,0,A1,112,97,0.388,0.8666666666666667,0.8,0.9017857142857143,90,90,0.8035714285714286,41
123,0,A2,63,48,0.192,0.6666666666666666,0.9333333333333333,0.7936507936507936,37,37,0.5873015873015873,27
123,0,A3,86,71,0.284,0.8,0.7333333333333333,0.686046511627907,32,33,0.38823529411764707,8
123,0,A4,49,34,0.136,0.7333333333333333,0.5333333333333333,0.6122448979591837,11,13,0.41935483870967744,6
124,0,A1,147,132,0.528,0.8,0.8666666666666667,0.8843537414965986,113,113,0.7687074829931972,30
124,0,A2,100,85,0.34,0.8,1.0,0.89,78,78,0.78,33
124,0,A3,15,0,0.0,0.4,0.4,0.4,0,1,0.2,2
124,0,A4,48,33,0.132,0.4666666666666667,0.7333333333333333,0.5833333333333334,8,8,0.16666666666666666,5
125,0,A1,198,183,0.732,0.8666666666666667,1.0,0.9797979797979798,190,190,0.9595959595959596,86
125,0,A2,51,36,0.144,0.6,1.0,0.7254901960784313,23,23,0.45098039215686275,20
125,0,A3,46,31,0.124,0.6666666666666666,0.7333333333333333,0.6739130434782609,16,17,0.37777777777777777,6
125,0,A4,15,0,0.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0,0,0.0,4
126,0,A1,179,164,0.656,0.9333333333333333,1.0,0.9608938547486033,165,165,0.9217877094972067,58
126,0,A2,39,24,0.096,0.7333333333333333,0.6666666666666666,0.6923076923076923,15,15,0.38461538461538464,6
126,0,A3,44,29,0.116,0.6666666666666666,0.7333333333333333,0.6818181818181818,16,16,0.36363636363636365,7
126,0,A4,48,33,0.132,0.4,0.3333333333333333,0.4583333333333333,0,3,1.0,4
127,0,A1,142,127,0.508,0.8,1.0,0.9225352112676056,120,120,0.8450704225352113,42
127,0,A2,131,116,0.464,0.7333333333333333,0.9333333333333333,0.9083969465648855,107,107,0.816793893129771,24
127,0,A3,22,7,0.028,0.6666666666666666,0.8,0.7272727272727273,10,11,0.5238095238095238,11
127,0,A4,15,0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,5,6,0.42857142857142855,6
128,0,A1,51,36,0.144,0.8,0.9333333333333333,0.8823529411764706,39,39,0.7647058823529411,14
128,0,A2,36,21,0.084,0.8,0.9333333333333333,0.8888888888888888,28,28,0.7777777777777778,15
128,0,A3,148,133,0.532,0.5333333333333333,0.8,0.8108108108108109,92,92,0.6301369863013698,24
128,0,A4,75,60,0.24,0.9333333333333333,0.7333333333333333,0.5866666666666667,13,16,0.8,9
129,0,A1,36,21,0.084,0.6666666666666666,0.8666666666666667,0.7222222222222222,16,16,0.47058823529411764,7
129,0,A2,28,13,0.052,0.6,0.6666666666666666,0.6071428571428571,6,7,0.25925925925925924,5
129,0,A3,188,173,0.692,0.4666666666666667,0.4666666666666667,0.574468085106383,28,31,0.22302158273381295,7
129,0,A4,58,43,0.172,0.4666666666666667,0.6666666666666666,0.5172413793103449,2,2,0.03571428571428571,4
130,0,A1,58,43,0.172,0.9333333333333333,0.8,0.896551724137931,46,46,0.7931034482758621,23
130,0,A2,109,94,0.376,0.8666666666666667,0.8,0.9174311926605505,91,92,0.8679245283018868,32
130,0,A3,97,82,0.328,0.4,0.8666666666666667,0.6288659793814433,25,25,0.26881720430107525,11
130,0,A4,46,31,0.124,0.3333333333333333,0.5333333333333333,0.41304347826086957,0,3,0.6,5
132,0,A1,45,30,0.12,0.6,1.0,0.8444444444444444,31,31,0.6888888888888889,17
132,0,A2,175,160,0.64,0.4,1.0,0.8857142857142857,135,135,0.7714285714285715,74
132,0,A3,15,0,0.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0,0,0.0,3
132,0,A4,75,60,0.24,0.6,0.4666666666666667,0.48,0,4,0.2857142857142857,4
133,0,A1,35,20,0.08,0.6666666666666666,0.8666666666666667,0.8,21,21,0.6,10
133,0,A2,45,30,0.12,0.6666666666666666,0.8666666666666667,0.7555555555555555,23,23,0.5111111111111111,7
133,0,A3,62,47,0.188,0.26666666666666666,1.0,0.7419354838709677,30,30,0.4838709677419355,26
133,0,A4,168,153,0.612,0.3333333333333333,0.4,0.49404761904761907,0,3,0.01935483870967742,5
134,0,A1,53,38,0.152,0.6,0.8666666666666667,0.8490566037735849,37,37,0.6981132075471698,29
134,0,A2,123,108,0.432,0.5333333333333333,0.8666666666666667,0.8617886178861789,89,89,0.7235772357723578,67
134,0,A3,47,32,0.128,0.5333333333333333,0.7333333333333333,0.6595744680851063,15,15,0.3191489361702128,7
134,0,A4,87,72,0.288,0.5333333333333333,0.6666666666666666,0.4827586206896552,0,4,1.0,5
135,0,A1,50,35,0.14,0.8,0.9333333333333333,0.88,38,39,0.7959183673469388,19
135,0,A2,36,21,0.084,0.8666666666666667,0.5333333333333333,0.75,18,21,0.7777777777777778,11
135,0,A3,128,113,0.452,0.4666666666666667,0.4,0.53125,8,17,0.19540229885057472,7
135,0,A4,96,81,0.324,0.4666666666666667,0.3333333333333333,0.4895833333333333,0,5,0.07246376811594203,5
137,0,A1,54,39,0.156,0.3333333333333333,0.9333333333333333,0.7037037037037037,22,22,0.4074074074074074,11
137,0,A2,53,38,0.152,0.6,0.8666666666666667,0.6226415094339622,13,13,0.24528301886792453,7
137,0,A3,118,103,0.412,0.5333333333333333,0.4666666666666667,0.4830508474576271,0,8,0.16666666666666666,8
137,0,A4,85,70,0.28,0.4,0.8,0.4823529411764706,0,0,0.0,8
140,0,A1,150,135,0.54,0.4,1.0,0.7533333333333333,76,76,0.5066666666666667,33
140,0,A2,83,68,0.272,0.6,0.8666666666666667,0.7831325301204819,47,48,0.5853658536585366,14
140,0,A3,35,20,0.08,0.4666666666666667,0.6,0.5714285714285714,5,8,0.3076923076923077,10
140,0,A4,42,27,0.108,0.4666666666666667,0.5333333333333333,0.5714285714285714,6,9,0.23076923076923078,8
141,0,A1,122,107,0.428,0.8,1.0,0.9262295081967213,104,104,0.8524590163934426,59
141,0,A2,91,76,0.304,0.7333333333333333,0.9333333333333333,0.9010989010989011,73,73,0.8021978021978022,38
141,0,A3,44,29,0.116,0.5333333333333333,0.6,0.5454545454545454,4,6,0.15,5
141,0,A4,53,38,0.152,0.4,0.3333333333333333,0.4528301886792453,0,1,0.022222222222222223,4
142,0,A1,83,68,0.272,0.7333333333333333,1.0,0.8795180722891566,63,63,0.7590361445783133,19
142,0,A2,58,43,0.172,0.8,0.9333333333333333,0.8620689655172413,42,42,0.7241379310344828,19
142,0,A3,123,108,0.432,0.6666666666666666,0.6666666666666666,0.7154471544715447,53,53,0.43089430894308944,11
142,0,A4,46,31,0.124,0.6,0.4666666666666667,0.5434782608695652,4,9,0.23076923076923078,8
143,0,A1,117,102,0.408,0.9333333333333333,0.9333333333333333,0.9743589743589743,111,111,0.9487179487179487,85
143,0,A2,87,72,0.288,0.7333333333333333,0.9333333333333333,0.9195402298850575,73,73,0.8390804597701149,47
143,0,A3,58,43,0.172,0.6,0.7333333333333333,0.6724137931034483,20,20,0.35714285714285715,10
143,0,A4,48,33,0.132,0.5333333333333333,0.8,0.5833333333333334,8,8,0.17391304347826086,6
145,0,A1,159,144,0.576,0.6666666666666666,0.9333333333333333,0.8427672955974843,109,109,0.6855345911949685,23
145,0,A2,58,43,0.172,0.6,0.6,0.7068965517241379,24,27,0.4909090909090909,9
145,0,A3,63,48,0.192,0.6666666666666666,0.4666666666666667,0.5079365079365079,1,11,0.4782608695652174,6
145,0,A4,30,15,0.06,0.13333333333333333,0.3333333333333333,0.23333333333333334,0,0,0.0,2
146,0,A1,40,25,0.1,0.9333333333333333,1.0,0.925,34,34,0.85,21
146,0,A2,84,69,0.276,0.4666666666666667,0.9333333333333333,0.7380952380952381,40,40,0.47619047619047616,11
146,0,A3,128,113,0.452,0.6,1.0,0.7265625,58,58,0.453125,19
146,0,A4,58,43,0.172,0.8666666666666667,0.4,0.5689655172413793,8,14,0.7777777777777778,7
147,0,A1,15,0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,5,5,0.3333333333333333,9
147,0,A2,51,36,0.144,0.5333333333333333,0.8,0.6274509803921569,13,13,0.2549019607843137,10
147,0,A3,26,11,0.044,0.6,0.8666666666666667,0.7307692307692307,12,12,0.46153846153846156,11
147,0,A4,218,203,0.812,0.3333333333333333,0.6666666666666666,0.463302752293578,0,0,0.0,7
148,0,A1,125,110,0.44,0.8,0.9333333333333333,0.936,109,109,0.872,49
148,0,A2,88,73,0.292,0.6666666666666666,0.6666666666666666,0.6931818181818182,34,34,0.38636363636363635,8
148,0,A3,47,32,0.128,0.6666666666666666,0.7333333333333333,0.5957446808510638,9,10,0.21739130434782608,6
148,0,A4,50,35,0.14,0.5333333333333333,0.4666666666666667,0.58,8,13,0.3170731707317073,4
149,0,A1,54,39,0.156,0.8,0.6,0.7592592592592593,28,28,0.5185185185185185,15
149,0,A2,75,60,0.24,0.6,0.5333333333333333,0.5733333333333334,11,15,0.2112676056338028,7
149,0,A3,88,73,0.292,0.8666666666666667,0.6666666666666666,0.6477272727272727,26,26,0.29545454545454547,12
149,0,A4,93,78,0.312,0.4,0.7333333333333333,0.5268817204301075,5,7,0.07692307692307693,11
152,0,A1,216,201,0.804,0.7333333333333333,0.9333333333333333,0.8935185185185185,170,170,0.7870370370370371,33
152,0,A2,15,0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,5,5,0.3333333333333333,4
152,0,A3,64,49,0.196,0.6666666666666666,0.8666666666666667,0.78125,36,36,0.5625,14
152,0,A4,15,0,0.0,0.6,0.6,0.6,3,4,0.6666666666666666,3
153,0,A1,15,0,0.0,0.8666666666666667,0.8666666666666667,0.8666666666666667,11,11,0.7333333333333333,11
153,0,A2,59,44,0.176,0.8666666666666667,1.0,0.8983050847457628,47,47,0.7966101694915254,16
153,0,A3,57,42,0.168,0.4666666666666667,0.7333333333333333,0.6666666666666666,19,19,0.34545454545454546,7
153,0,A4,179,164,0.656,0.4,0.4,0.4301675977653631,0,0,0.0,5
154,0,A1,59,44,0.176,0.6,1.0,0.8813559322033898,45,45,0.7627118644067796,24
154,0,A2,56,41,0.164,0.7333333333333333,1.0,0.8392857142857143,38,38,0.6785714285714286,15
154,0,A3,64,49,0.196,0.5333333333333333,0.7333333333333333,0.734375,30,31,0.49206349206349204,11
154,0,A4,131,116,0.464,0.2,0.4666666666666667,0.4580152671755725,0,0,0.0,5
155,0,A1,57,42,0.168,0.7333333333333333,0.4666666666666667,0.6842105263157895,21,24,0.5217391304347826,9
155,0,A2,71,56,0.224,0.8666666666666667,1.0,0.9295774647887324,61,61,0.8591549295774648,29
155,0,A3,102,87,0.348,0.6,0.9333333333333333,0.7156862745098039,44,44,0.43137254901960786,13
155,0,A4,80,65,0.26,0.5333333333333333,0.3333333333333333,0.4625,0,4,0.3333333333333333,4
156,0,A1,67,52,0.208,0.8,0.8,0.7611940298507462,35,37,0.5873015873015873,12
156,0,A2,65,50,0.2,0.8666666666666667,0.8666666666666667,0.8923076923076924,51,51,0.7846153846153846,19
156,0,A3,111,96,0.384,0.4666666666666667,0.8,0.6936936936936937,43,43,0.4095238095238095,28
156,0,A4,67,52,0.208,0.6,0.5333333333333333,0.5671641791044776,9,9,0.17647058823529413,5
157,0,A1,37,22,0.088,0.8,1.0,0.8918918918918919,29,29,0.7837837837837838,16
157,0,A2,62,47,0.188,0.6,0.8666666666666667,0.8064516129032258,38,38,0.6129032258064516,16
157,0,A3,96,81,0.324,0.7333333333333333,0.6,0.65625,30,31,0.3333333333333333,7
157,0,A4,115,100,0.4,0.3333333333333333,0.4666666666666667,0.5304347826086957,7,9,0.10112359550561797,7
158,0,A1,43,28,0.112,0.4666666666666667,0.9333333333333333,0.7674418604651163,23,23,0.5348837209302325,18
158,0,A2,39,24,0.096,0.8,0.9333333333333333,0.8205128205128205,25,25,0.6410256410256411,12
158,0,A3,116,101,0.404,0.9333333333333333,0.7333333333333333,0.7068965517241379,48,48,0.42105263157894735,7
158,0,A4,112,97,0.388,0.4,0.4666666666666667,0.44642857142857145,0,1,1.0,7
159,0,A1,15,0,0.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,1,2,0.14285714285714285,5
159,0,A2,84,69,0.276,0.7333333333333333,0.4666666666666667,0.6071428571428571,18,23,0.3150684931506849,6
159,0,A3,145,130,0.52,0.8666666666666667,0.6,0.6896551724137931,55,55,0.38461538461538464,11
159,0,A4,66,51,0.204,0.4666666666666667,0.4666666666666667,0.5,0,4,1.0,5
160,0,A1,72,57,0.228,0.8666666666666667,1.0,0.9444444444444444,64,64,0.8888888888888888,54
160,0,A2,67,52,0.208,1.0,0.9333333333333333,0.9104477611940298,55,55,0.8208955223880597,22
160,0,A3,75,60,0.24,0.6,0.8666666666666667,0.72,33,33,0.44,7
160,0,A4,96,81,0.324,0.5333333333333333,0.26666666666666666,0.5104166666666666,2,9,0.1111111111111111,6
161,0,A1,118,103,0.412,0.7333333333333333,0.8666666666666667,0.8813559322033898,90,90,0.7627118644067796,28
161,0,A2,48,33,0.132,0.9333333333333333,1.0,0.9583333333333334,44,44,0.9166666666666666,31
161,0,A3,57,42,0.168,0.5333333333333333,0.8,0.7192982456140351,25,26,0.4642857142857143,10
161,0,A4,87,72,0.288,0.4666666666666667,0.6,0.4942528735632184,0,3,0.6,5
162,0,A1,71,56,0.224,0.8,0.5333333333333333,0.7183098591549296,31,33,0.4925373134328358,14
162,0,A2,55,40,0.16,0.4,0.8,0.6727272727272727,19,19,0.34545454545454546,10
162,0,A3,110,95,0.38,0.4666666666666667,0.6,0.5909090909090909,20,21,0.1926605504587156,6
162,0,A4,74,59,0.236,0.7333333333333333,0.5333333333333333,0.5405405405405406,6,9,0.19148936170212766,6
163,0,A1,28,13,0.052,0.8666666666666667,0.9333333333333333,0.8928571428571429,22,22,0.7857142857142857,16
163,0,A2,47,32,0.128,0.4666666666666667,0.8,0.6382978723404256,13,14,0.30434782608695654,11
163,0,A3,53,38,0.152,0.6,0.4,0.6415094339622641,15,19,0.5135135135135135,14
163,0,A4,182,167,0.668,0.4,0.4,0.4230769230769231,0,1,0.2,8
164,0,A1,112,97,0.388,0.8666666666666667,1.0,0.9732142857142857,106,106,0.9464285714285714,72
164,0,A2,93,78,0.312,0.7333333333333333,0.9333333333333333,0.8387096774193549,63,63,0.6774193548387096,19
164,0,A3,73,58,0.232,0.6,0.4,0.5616438356164384,9,14,0.23333333333333334,5
164,0,A4,32,17,0.068,0.4666666666666667,0.3333333333333333,0.40625,0,2,1.0,3
166,0,A1,26,11,0.044,0.5333333333333333,0.4,0.46153846153846156,0,2,0.25,3
166,0,A2,85,70,0.28,0.5333333333333333,0.4,0.5176470588235295,3,9,0.1836734693877551,6
166,0,A3,17,2,0.008,0.5333333333333333,0.5333333333333333,0.5294117647058824,1,5,0.7142857142857143,6
166,0,A4,182,167,0.668,0.6666666666666666,0.4666666666666667,0.5494505494505495,18,33,0.2773109243697479,9
168,0,A1,88,73,0.292,0.6666666666666666,0.4666666666666667,0.5340909090909091,6,10,0.16129032258064516,5
168,0,A2,87,72,0.288,0.3333333333333333,0.5333333333333333,0.5517241379310345,9,11,0.14666666666666667,6
168,0,A3,34,19,0.076,0.4,0.3333333333333333,0.38235294117647056,0,2,1.0,3
168,0,A4,101,86,0.344,0.4666666666666667,0.3333333333333333,0.46534653465346537,0,2,0.05,6
169,0,A1,66,51,0.204,0.9333333333333333,0.9333333333333333,0.9393939393939394,58,58,0.8787878787878788,17
169,0,A2,65,50,0.2,0.6,0.9333333333333333,0.8461538461538461,45,45,0.6923076923076923,40
169,0,A3,66,51,0.204,0.3333333333333333,0.6666666666666666,0.5909090909090909,12,13,0.2,8
169,0,A4,113,98,0.392,0.4666666666666667,0.4,0.504424778761062,1,5,0.15151515151515152,6
170,0,A1,108,93,0.372,0.7333333333333333,0.8666666666666667,0.8703703703703703,80,80,0.7407407407407407,29
170,0,A2,105,90,0.36,0.8666666666666667,0.8,0.8666666666666667,77,78,0.75,21
170,0,A3,71,56,0.224,0.5333333333333333,0.6,0.5915492957746479,13,15,0.22388059701492538,6
170,0,A4,26,11,0.044,0.5333333333333333,0.6,0.5384615384615384,2,3,0.13043478260869565,4
171,0,A1,90,75,0.3,0.9333333333333333,1.0,0.9777777777777777,86,86,0.9555555555555556,66
171,0,A2,125,110,0.44,0.4666666666666667,1.0,0.824,81,81,0.648,24
171,0,A3,41,26,0.104,0.4,0.6,0.5121951219512195,1,2,0.05263157894736842,5
171,0,A4,54,39,0.156,0.6666666666666666,0.5333333333333333,0.6111111111111112,12,14,0.30434782608695654,7
172,0,A1,42,27,0.108,1.0,0.9333333333333333,0.9761904761904762,40,40,0.9523809523809523,28
172,0,A2,26,11,0.044,0.7333333333333333,0.9333333333333333,0.8076923076923077,16,17,0.68,18
172,0,A3,65,50,0.2,0.6,0.4666666666666667,0.6,13,15,0.3333333333333333,6
172,0,A4,177,162,0.648,0.6666666666666666,0.3333333333333333,0.4576271186440678,0,6,0.75,6
173,0,A1,75,60,0.24,0.5333333333333333,1.0,0.8533333333333334,53,53,0.7066666666666667,29
173,0,A2,107,92,0.368,0.6,0.9333333333333333,0.8317757009345794,71,71,0.6635514018691588,24
173,0,A3,65,50,0.2,0.6666666666666666,0.6,0.6307692307692307,17,19,0.30158730158730157,6
173,0,A4,63,48,0.192,0.2,0.7333333333333333,0.4126984126984127,0,0,0.0,9
174,0,A1,74,59,0.236,0.8666666666666667,0.8,0.8243243243243243,48,48,0.6666666666666666,20
174,0,A2,206,191,0.764,0.8666666666666667,1.0,0.912621359223301,170,170,0.8252427184466019,34
174,0,A3,15,0,0.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0,2,0.5,2
174,0,A4,15,0,0.0,0.7333333333333333,0.7333333333333333,0.7333333333333333,7,7,0.5384615384615384,6
175,0,A1,199,184,0.736,0.6666666666666666,1.0,0.9195979899497487,167,167,0.8391959798994975,29
175,0,A2,51,36,0.144,0.4666666666666667,0.8666666666666667,0.6274509803921569,13,13,0.2549019607843137,9
175,0,A3,45,30,0.12,0.8666666666666667,0.3333333333333333,0.5777777777777777,7,13,0.7647058823529411,10
175,0,A4,15,0,0.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,1,2,0.5,3
176,0,A1,244,229,0.916,0.8,1.0,0.9631147540983607,226,226,0.9262295081967213,77
176,0,A2,34,19,0.076,0.6,0.6,0.5882352941176471,6,7,0.21212121212121213,4
176,0,A3,17,2,0.008,0.6666666666666666,0.6666666666666666,0.6470588235294118,5,6,0.375,4
176,0,A4,15,0,0.0,0.2,0.2,0.2,0,1,1.0,1
178,0,A1,121,106,0.424,0.7333333333333333,0.8,0.8264462809917356,79,79,0.6528925619834711,19
178,0,A2,81,66,0.264,0.6,0.5333333333333333,0.691358024691358,31,34,0.4594594594594595,16
178,0,A3,62,47,0.188,0.6,0.6,0.532258064516129,4,8,0.14814814814814814,8
178,0,A4,46,31,0.124,0.5333333333333333,0.4,0.5,0,4,0.13333333333333333,4
179,0,A1,27,12,0.048,0.6666666666666666,1.0,0.8148148148148148,17,17,0.6296296296296297,18
179,0,A2,60,45,0.18,0.5333333333333333,0.8,0.7666666666666667,32,32,0.5333333333333333,15
179,0,A3,64,49,0.196,0.6666666666666666,0.9333333333333333,0.75,32,32,0.5,13
179,0,A4,159,144,0.576,0.4666666666666667,0.3333333333333333,0.49056603773584906,0,2,0.25,7
180,0,A1,32,17,0.068,0.9333333333333333,0.8666666666666667,0.90625,26,26,0.8125,21
180,0,A2,25,10,0.04,0.9333333333333333,1.0,0.96,23,23,0.92,24
180,0,A3,78,63,0.252,0.8,1.0,0.8589743589743589,56,56,0.717948717948718,27
180,0,A4,175,160,0.64,0.6666666666666666,0.4666666666666667,0.49142857142857144,0,21,0.25301204819277107,5
181,0,A1,118,103,0.412,0.6666666666666666,1.0,0.9067796610169492,96,96,0.8135593220338984,26
181,0,A2,130,115,0.46,0.5333333333333333,0.9333333333333333,0.9,104,104,0.8,37
181,0,A3,47,32,0.128,0.5333333333333333,0.4,0.5106382978723404,1,6,0.21428571428571427,5
181,0,A4,15,0,0.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0,1,0.2,2
182,0,A1,244,229,0.916,0.6666666666666666,1.0,0.9057377049180327,198,198,0.8114754098360656,40
182,0,A2,15,0,0.0,0.7333333333333333,0.7333333333333333,0.7333333333333333,7,7,0.4666666666666667,6
182,0,A3,36,21,0.084,0.5333333333333333,0.5333333333333333,0.5833333333333334,6,8,0.25,5
182,0,A4,15,0,0.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,1,2,0.14285714285714285,3
183,0,A1,73,58,0.232,0.7333333333333333,0.4666666666666667,0.6301369863013698,19,22,0.4074074074074074,10
183,0,A2,15,0,0.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,1,2,1.0,4
183,0,A3,85,70,0.28,0.7333333333333333,0.8666666666666667,0.6352941176470588,23,23,0.27058823529411763,13
183,0,A4,137,122,0.488,0.4,0.5333333333333333,0.49635036496350365,0,4,0.03125,6
184,0,A1,22,7,0.028,0.8,0.8,0.8181818181818182,14,14,0.6363636363636364,7
184,0,A2,75,60,0.24,0.4,0.6666666666666666,0.52,3,3,0.04,4
184,0,A3,41,26,0.104,0.6666666666666666,0.6666666666666666,0.6341463414634146,11,11,0.2682926829268293,5
184,0,A4,172,157,0.628,0.26666666666666666,0.4,0.43023255813953487,0,0,0.0,5
185,0,A1,66,51,0.204,0.8,0.9333333333333333,0.8939393939393939,52,52,0.7878787878787878,29
185,0,A2,90,75,0.3,0.4666666666666667,0.6666666666666666,0.6,18,18,0.2,10
185,0,A3,65,50,0.2,0.7333333333333333,0.8666666666666667,0.7076923076923077,27,28,0.4375,14
185,0,A4,89,74,0.296,0.6666666666666666,0.6,0.4943820224719101,0,6,0.5,5
186,0,A1,62,47,0.188,0.7333333333333333,0.9333333333333333,0.8709677419354839,46,46,0.7419354838709677,18
186,0,A2,50,35,0.14,0.8666666666666667,1.0,0.88,38,38,0.76,16
186,0,A3,56,41,0.164,0.8,0.6,0.6607142857142857,18,18,0.47368421052631576,6
186,0,A4,142,127,0.508,0.5333333333333333,0.5333333333333333,0.49295774647887325,0,10,0.14285714285714285,6
187,0,A1,117,102,0.408,0.8,0.8,0.7863247863247863,67,68,0.5862068965517241,17
187,0,A2,53,38,0.152,0.4,0.4,0.4339622641509434,0,2,0.06666666666666667,4
187,0,A3,101,86,0.344,0.26666666666666666,0.4666666666666667,0.5544554455445545,11,15,0.15463917525773196,12
187,0,A4,39,24,0.096,0.4666666666666667,0.26666666666666666,0.3076923076923077,0,0,0.0,3
188,0,A1,100,85,0.34,0.6666666666666666,1.0,0.88,76,76,0.76,59
188,0,A2,102,87,0.348,0.5333333333333333,0.8666666666666667,0.8333333333333334,68,68,0.6666666666666666,44
188,0,A3,73,58,0.232,0.6,0.5333333333333333,0.5616438356164384,9,11,0.1746031746031746,4
188,0,A4,35,20,0.08,0.4,0.4666666666666667,0.45714285714285713,0,1,0.2,3
190,0,A1,103,88,0.352,0.8666666666666667,1.0,0.8932038834951457,81,81,0.7864077669902912,31
190,0,A2,67,52,0.208,0.4,0.3333333333333333,0.417910447761194,0,2,1.0,3
190,0,A3,54,39,0.156,0.6,0.4666666666666667,0.46296296296296297,0,3,0.23076923076923078,3
190,0,A4,86,71,0.284,0.6,0.6,0.5465116279069767,8,8,0.0975609756097561,5
191,0,A1,46,31,0.124,0.6,0.8666666666666667,0.717391304347826,20,20,0.43478260869565216,8
191,0,A2,140,125,0.5,0.6666666666666666,1.0,0.8142857142857143,88,88,0.6285714285714286,16
