sid,form,aic,tau,step,scale,mean,var,delta_mean,delta_var,group
92,mean,699.1472,643.6252185796969,0.002061877729746776,,0.3051998303864434,,,,0
92,mean + delta_mean,703.1472,1000.0,0.002571933822563235,0.6638615291462117,-0.04839961844032045,,0.9869678774273938,,0
92,mean + delta_mean + delta_var,114.5746,378.8734312301456,0.07368759657491364,0.2516282331640856,-0.0017138891509848788,,-0.4391757470086232,0.9948442509133296,0
92,mean + delta_var,703.1472,1000.0,0.011168433658519038,0.0,-0.005031212179601902,,,1.0,0
92,mean + var,604.3882,1000.0,0.011168457212453105,,-0.0050313238774610655,-1.0,,,0
92,mean + var + delta_mean,705.1472,1000.0,0.01116842783140227,1.0,-0.005031193646952793,-1.0,0.99914644799978,,0
92,mean + var + delta_mean + delta_var,62719.1888,1000.0,0.09516903365299204,0.10667613027575787,-0.0006523011769923293,-1.0,-0.11928724344507308,-0.7728655422938024,0
92,mean + var + delta_var,705.1472,1000.0,0.008323625809414837,0.18069110069267866,-0.01275060103952147,-1.0,,1.0,0
92,var,681.8998,1000.0,0.01057250849651878,,,-1.0,,,0
92,var + delta_mean,685.8954,1000.0,0.010572507814451907,1.0,,-1.0,1.0,,0
92,var + delta_mean + delta_var,96.4548,1000.0,0.09402059486339932,0.1079078907822602,,-1.0,-0.11655604931559205,-0.7798433579194919,0
92,var + delta_var,195.9404,871.1059198345879,0.007968408996771014,1.7666642374835023e-11,,-1.0,,1.0,0
93,delta_mean,701.1472,377.19945304648104,0.9950228739897542,0.0002107853764508414,,,-1.0,,0
93,delta_mean + delta_var,703.1472,1000.0,0.0005011873117072894,0.0,,,1.0,1.0,0
93,delta_var,701.1472,628.6049901490908,0.0,1.0,,,,1.0,0
93,mean,243.41400000000002,1000.0,0.0006062715863857106,,1.0,,,,0
93,mean + delta_mean,703.1472,1000.0,0.0006974221857845715,0.7970475188960757,1.0,,-0.9999938048783406,,0
93,mean + delta_mean + delta_var,248.89700000000002,770.3807356777218,0.0009092240041530039,0.7269880471192143,1.0,,-0.7603596847972887,0.8027268234820398,0
93,mean + delta_var,703.1472,1000.0,0.000606267015571385,1.0,1.0,,,-0.9999999999893002,0
93,mean + var,245.3536,1000.0,0.0006054419844795543,,1.0,-1.0,,,0
93,mean + var + delta_mean,705.1472,1000.0,0.050683740456938464,0.0,0.005303390709004297,-1.0,-0.1286352888676702,,0
93,mean + var + delta_mean + delta_var,707.1472,1000.0,1.0,0.050515733940201465,-0.0004703618121850333,1.0,0.12950304951483985,-1.0,0
93,mean + var + delta_var,249.3066,1000.0,0.0006046211406878825,0.0,1.0,-1.0,,1.0,0
93,var,699.1472,873.5168170633984,0.011757035685924924,,,-1.0,,,0
93,var + delta_mean,703.1472,1000.0,0.0005011870089481697,0.0,,-1.0,1.0,,0
93,var + delta_mean + delta_var,285.5068,1000.0,0.8266559822154321,0.058600240843342186,,-0.8538875679172913,0.12317248914246486,-1.0,0
93,var + delta_var,257.4164,1000.0,0.7278579803672075,0.01767056611227106,,-0.9926480143550102,,-1.0,0
94,delta_mean,701.1472,181.66392751554199,0.9530209452453514,0.08506512653766005,,,0.04600433122680765,,0
94,delta_mean + delta_var,703.1472,238.7432683056053,0.0856627990089807,0.9333295455916314,,,-0.6444864331535076,-0.5835440262349217,0
94,delta_var,701.1472,132.68566682418893,0.13832594006986376,0.4908423227660944,,,,-0.2286761438462346,0
94,mean,699.1472,753.998752262728,0.09992191914849133,,-0.003098182406676721,,,,0
94,mean + delta_mean,687.8938,728.0792738842958,0.07977005345619949,0.9545650198482476,-0.0003663603838684169,,-0.4796208066061376,,0
94,mean + delta_mean + delta_var,689.9010000000001,552.4084096962014,0.6087347378297799,0.980456036470254,-0.0013755386791875744,,0.09292520599301377,0.7652882831523791,0
94,mean + delta_var,656.3844,1000.0,0.09873210094086696,0.977261967260492,0.0005924942655072893,,,-0.9647973917065148,0
94,mean + var,701.1472,11.347968349532268,0.22167949848636456,,-0.012818533280464594,0.9963185733287966,,,0
94,mean + var + delta_mean,705.1472,9.992976541721124,0.3991256106625432,0.3905947293705985,-0.02582660747801084,0.9826695565420568,0.7891242419775197,,0
94,mean + var + delta_mean + delta_var,690.7398,266.34811534411915,0.00018438259901135145,3.544691746148692e-09,-0.9999999750205174,1.0,-0.9999999953563948,-1.0,0
94,mean + var + delta_var,705.1472,1000.0,0.15861349150464718,0.050534020948769534,-0.0005243922211131753,-0.9723261065587676,,-1.0,0
94,var,646.3472,569.0194753943592,0.2178261355432131,,,0.02042650519105775,,,0
94,var + delta_mean,508.3332,135.48812697822848,0.3211226357820588,0.0,,0.2660775576873952,0.10505893844072968,,0
94,var + delta_mean + delta_var,501.5254,65.59750055184665,0.4407619572085412,0.7872003568345248,,0.20300745688731686,-0.3067078090877909,1.0,0
94,var + delta_var,703.1472,97.40632113990273,0.4584358753651337,0.6589130307903057,,0.1078088850764437,,0.28957799409844664,0
95,delta_mean,684.0272,367.1122702932694,0.00029290029490734964,0.0,,,1.0,,0
95,delta_mean + delta_var,703.1472,633.2053137034626,1.0,0.9989263746729882,,,0.999998576541837,0.9999993753029308,0
95,delta_var,701.1472,911.742967741444,1.0,0.9985075292618678,,,,1.0,0
95,mean,699.1472,116.87253250032605,0.001469219938804726,,-1.0,,,,0
95,mean + delta_mean,618.798,957.81770422996,0.00019349148998917384,0.0,-0.8790534580722822,,1.0,,0
95,mean + delta_mean + delta_var,705.1472,34.1217288969874,0.25785193542093826,0.007406774955770794,-0.027524636227751413,,0.3786660565986925,-1.0,0
95,mean + delta_var,596.2826,885.0767405036872,0.00019367138106402676,0.0,-1.0,,,1.0,0
95,mean + var,701.1472,999.9999998530195,0.0001714283974150846,,-1.0,-1.0,,,0
95,mean + var + delta_mean,705.1472,999.3781624113017,0.00018616679375520957,0.0,-0.8764784441544916,0.9636867381232224,0.9999999716845884,,0
95,mean + var + delta_mean + delta_var,462.8078,613.0897118449742,0.14060772684884715,0.6099865553537193,0.0004229358182849293,-0.21830538758029414,0.24796074181534716,-1.0,0
95,mean + var + delta_var,595.031,713.5748300706781,0.00023949671064722877,0.0,-1.0,-1.0,,1.0,0
95,var,699.1472,1000.0,0.9986393672729116,,,1.0,,,0
95,var + delta_mean,703.1472,1000.0,1.0,0.9986412216901468,,-1.0,1.0,,0
95,var + delta_mean + delta_var,703.253,556.3675774784584,0.2620609966123119,0.0,,0.5202161291607473,0.06075991429565417,0.3639552254873848,0
95,var + delta_var,703.1472,733.6607532463333,0.9981448267945184,1.0,,1.0,,-1.0,0
97,delta_mean,701.1472,572.2396110557975,0.0006287125790620793,0.0,,,1.0,,0
97,delta_mean + delta_var,703.1472,920.4269033546118,0.9999126368240946,0.00010619264979624424,,,-0.999770783839672,-1.0,0
97,delta_var,589.501,284.4777230707411,0.9108121082779698,0.9919315694698349,,,,-1.0,0
97,mean,699.1472,1000.0,0.00011996261139705683,,1.0,,,,0
97,mean + delta_mean,201.9472,51.279186724719544,0.014553322409599459,0.0,-0.2875726246078602,,0.9294703990039784,,0
97,mean + delta_mean + delta_var,548.875,619.757395928069,0.012571341518316794,0.5072110868963381,-0.031925390772369944,,0.024837402333880987,0.8800317032211659,0
97,mean + delta_var,547.877,578.0572220167362,0.011123161246173387,0.17873648947176732,-0.03500606503447474,,,1.0,0
97,mean + var,701.1472,431.27086724812403,0.01280863920610372,,-0.04263945145936274,-1.0,,,0
97,mean + var + delta_mean,705.1472,348.20950052481015,0.014790839860136313,0.9423006345352704,-0.052054810453883986,-0.7746959528904642,0.5640323847711393,,0
97,mean + var + delta_mean + delta_var,512.9194,1000.0,0.9997489034165972,0.005596397889804781,-0.0005135112109729351,0.733834150292164,-0.007663169831899314,-1.0,0
97,mean + var + delta_var,557.3992,265.8172882068948,0.011424361874279641,0.06478355582698267,-0.07428050468652449,-0.999999975138134,,0.9999999865143078,0
97,var,216.1284,906.0419625717284,0.005739872337363899,,,-1.0,,,0
97,var + delta_mean,703.1472,1000.0,0.031513807564332426,0.9806924386034356,,-0.09667881868839824,-0.9999995234764192,,0
97,var + delta_mean + delta_var,705.1472,581.8034049368828,0.14794407965765324,0.099885680125363,,-0.9089644750849316,0.034483698063454124,-1.0,0
97,var + delta_var,703.1472,1000.0,0.7257009814997566,0.008532628245065104,,-0.9962754853856634,,-1.0,0
98,delta_mean,703.9198,764.2279574555147,0.1080662539595696,0.9737550613296588,,,-1.0,,0
98,delta_mean + delta_var,705.9198,525.8755620617795,0.024070582295625517,0.9117308120057159,,,-1.0,0.8637436023455992,0
98,delta_var,703.9198,1000.0,0.02530693530880615,0.7798155677828127,,,,-1.0,0
98,mean,623.4052,404.07990798245714,1.0,,-0.0037823982318887814,,,,0
98,mean + delta_mean,705.9198,27.577957103685108,0.07289600361855196,0.0,0.4573996596161008,,-0.999979789610998,,0
98,mean + delta_mean + delta_var,679.4528,821.1460141436995,0.9995731280108892,0.00024839455333386097,-0.002910167958648359,,-1.0,-1.0,0
98,mean + delta_var,705.9198,297.87124619779587,1.0,1.0,-0.005131048914167834,,,-1.0,0
98,mean + var,625.4052,486.7263248208109,1.0,,-0.0031401504034198127,-0.005991971693831946,,,0
98,mean + var + delta_mean,626.802,529.8772960795442,0.09173642764088484,0.05393558716756364,0.048840854721024785,0.6990681406522831,0.09502430101771747,,0
98,mean + var + delta_mean + delta_var,326.4582,642.3698696427376,0.5531755487149796,0.1955240330836816,0.004014863076987953,0.2998569381652416,-0.05580482041007637,0.3963195582681768,0
98,mean + var + delta_var,680.4938,620.0068739189866,0.00017907422257052878,0.0,0.999999911380352,-0.999999975547396,,0.9999999789854844,0
98,var,701.77,149.58699280258924,0.04215161154279114,,,0.9999993042597456,,,0
98,var + delta_mean,705.77,303.0145022398748,0.9684059421087424,0.965736030903314,,-1.0,0.9828829394212456,,0
98,var + delta_mean + delta_var,707.9198,13.652561300263734,0.995423471076644,0.9999904600182152,,0.9999965282298464,1.0,0.9999999999693256,0
98,var + delta_var,705.919,559.0144161008682,0.9999499230839825,0.00046215149987364004,,0.998800941265848,,-0.9994261863678215,0
99,delta_mean,703.9198,230.74855821786545,0.00020217444922958184,6.200310732082711e-06,,,-0.9995170371280802,,0
99,delta_mean + delta_var,705.9198,583.0230376866051,0.0,1.0,,,-1.0,-1.0,0
99,delta_var,703.9198,35.52571297478293,0.36587422326147817,0.8518736005491326,,,,0.30447537141739417,0
99,mean,701.9198,509.0034742736821,0.3684824315680124,,-0.006068301968341929,,,,0
99,mean + delta_mean,705.9198,637.7097094665952,0.3001035866347397,0.9924836020388288,-0.007717471352419028,,-1.0,,0
99,mean + delta_mean + delta_var,624.5336,556.4165233764099,0.0025516481074339004,0.0,0.5177469694161984,,-0.4989305231381652,-1.0,0
99,mean + delta_var,705.9198,399.04943586622034,0.2376117546469155,0.06716549694209183,-0.09439366551668107,,,0.22393548960682216,0
99,mean + var,703.9198,173.10509233921397,0.24471211487259426,,-0.09210309671706243,-0.14422150222350036,,,0
99,mean + var + delta_mean,707.9198,882.6072672987821,0.2884808995223601,0.0240034753042442,-0.05376941721124884,-0.05430997334278341,0.031325242833735806,,0
99,mean + var + delta_mean + delta_var,709.9198,1000.0,0.184814975498272,0.8647945182483711,-0.07697499495971089,-0.10271447156287647,-0.4564660284013096,1.0,0
99,mean + var + delta_var,707.9198,753.3273322196808,0.2415363808206561,0.030083066480353686,-0.04920696631099642,0.23922503606277026,,0.3549796128461785,0
99,var,674.8148,523.4913368845341,0.002056879849868023,,,1.0,,,0
99,var + delta_mean,705.9198,137.38866165815577,0.00416589398465463,0.9999999999983222,,1.0,1.0,,0
99,var + delta_mean + delta_var,707.9198,696.1293312051649,0.9164151229554964,0.892574690129172,,-0.2362294113432755,0.9948938006031992,-1.0,0
99,var + delta_var,678.1838,570.0007239691599,0.001376765596122138,0.0,,1.0,,-1.0,0
100,delta_mean,701.1472,925.4485276543139,0.0,1.0,,,1.0,,0
100,delta_mean + delta_var,703.1472,425.0048871269018,0.8909560082106658,0.0001715443489120691,,,0.3881237310864013,-0.42750578257056293,0
100,delta_var,701.1472,998.1647408546056,0.5598829723808101,0.987361806234032,,,,0.36004486487328113,0
100,mean,699.1472,618.4195462290627,7.448527421472835e-05,,0.9997061437249272,,,,0
100,mean + delta_mean,703.1472,1000.0,0.2750985076586064,0.983590442074708,0.00033266641412818597,,1.0,,0
100,mean + delta_mean + delta_var,676.8018,1000.0,0.25416304800947603,0.9589076187521376,0.002251435534625993,,0.9999613649501156,-0.9430026713212692,0
100,mean + delta_var,703.1472,543.318133066278,0.3115853769911449,0.7596118561875194,-0.0019240780236861696,,,0.12716254477864058,0
100,mean + var,670.7616,598.1585527091412,0.04089444654245797,,0.0261333644773114,0.07975291098876007,,,0
100,mean + var + delta_mean,642.581,789.5736436863402,0.2529365213565079,0.8799078734253338,0.00403170047424053,0.011046064967926927,0.1657307047865914,,0
100,mean + var + delta_mean + delta_var,707.1472,860.8135297390692,0.2509209811663034,0.9221695469642454,0.004317206093823532,0.005689110611570619,0.5343795599499108,-0.4803078711044128,0
100,mean + var + delta_var,674.5292,403.8130725711912,0.2843445223639203,0.4617952906380368,0.008355895013625504,0.03899948000246877,,0.09622145136311408,0
100,var,698.357,993.9871858138845,0.0013250754287442554,,,-1.0,,,0
100,var + delta_mean,687.3168,890.7844138446851,0.0013958173472113898,1.0,,-1.0,-1.0,,0
100,var + delta_mean + delta_var,705.1472,251.8946743328061,0.2861396680151608,0.8817259037469802,,-0.010629540126745357,1.0,-0.7673423581206169,0
100,var + delta_var,678.64,623.7522317870005,0.0011889761104039748,0.0,,-1.0,,1.0,0
101,delta_mean,701.1472,478.6578411110227,0.9978411589613094,9.122192411506335e-05,,,1.0,,0
101,delta_mean + delta_var,703.1472,905.1388502556592,0.1940625003385616,0.09835060531299662,,,0.02683278275314082,-0.0404270821027978,0
101,delta_var,701.1472,979.1604697961153,0.9992822279819392,2.371219520390061e-09,,,,1.0,0
101,mean,685.6868,79.57979048513327,0.0974219897249022,,-0.032850112819812885,,,,0
101,mean + delta_mean,703.1472,214.07880911333837,0.000261452107700861,0.9999999996358674,-0.9999999996164504,,-1.0,,0
101,mean + delta_mean + delta_var,705.1472,85.46911208937698,0.000668998429905312,0.9999995661914424,-0.9999993689623964,,1.0,0.9999999989353751,0
101,mean + delta_var,703.1472,881.1023375611403,0.25999696078632445,0.9811512592144559,-0.003935723708850257,,,0.9629617532058315,0
101,mean + var,641.4472,675.3633163520242,0.3025478015794397,,-0.006458924998124146,-0.012347407068405413,,,0
101,mean + var + delta_mean,691.7454,829.8410280721756,0.0906700514087497,0.8463179444694706,-0.005471197862871546,0.00205952424521862,0.09525627811997904,,0
101,mean + var + delta_mean + delta_var,665.0982,648.8172983137706,0.2431548696973597,0.9926753282849554,-0.007813696622303863,-0.013480183338092162,0.8631331509083073,1.0,0
101,mean + var + delta_var,691.4706,528.646180944866,0.30254832327470377,0.0,-0.00825146718097706,-0.21600611298708391,,-0.2002319504469772,0
101,var,699.1472,497.12076837342863,0.9985827827367384,,,-0.9980362409593032,,,0
101,var + delta_mean,703.1472,111.12209865560892,0.9890612355506458,0.07132915114647208,,-1.0,0.020874773149957625,,0
101,var + delta_mean + delta_var,680.533,194.63058620925526,0.994673018870983,0.00022787091848665644,,0.998018306343549,0.9999707795008974,0.9998629541058388,0
101,var + delta_var,690.4646,718.7808500585735,1.0,0.9990220431377704,,1.0,,-1.0,0
102,delta_mean,701.1472,322.7585939156428,0.2587243456315257,0.1383278333277163,,,0.04833225388256525,,0
102,delta_mean + delta_var,703.1472,780.5896946574929,0.9983690845957054,8.360715647596553e-05,,,0.9999932965606464,0.9999918958561564,0
102,delta_var,701.1472,452.2645891563573,0.1391945881022619,0.8512690719351926,,,,0.8937244176799799,0
102,mean,698.1914,843.3182993297005,2.432076648761958e-05,,1.0,,,,0
102,mean + delta_mean,703.1472,1000.0,0.0015500460816397106,0.0,-0.9441496830291954,,1.0,,0
102,mean + delta_mean + delta_var,705.1472,1000.0,0.01001039338008362,0.0,-0.9054407887740804,,1.0,-1.0,0
102,mean + delta_var,702.1868,869.5276129878741,2.3594466957435794e-05,0.9999999999965842,1.0,,,1.0,0
102,mean + var,701.1472,210.2511122215084,0.9879877159935648,,-0.0005784225014172209,-1.0,,,0
102,mean + var + delta_mean,704.1888,1000.0,0.1302877310524717,0.9729970082103676,-0.024318429945556483,-0.12774366656596384,1.0,,0
102,mean + var + delta_mean + delta_var,707.1472,1000.0,0.15164421037370718,0.8722907228793314,-0.01816343222410276,-0.16929490471929504,0.4003023850385506,-1.0,0
102,mean + var + delta_var,705.1472,706.1076503200773,2.9057035609548265e-05,0.0,1.0,-1.0,,1.0,0
102,var,494.7056,352.5704519615396,0.9930299757856283,,,-1.0,,,0
102,var + delta_mean,498.3768,634.1189907825067,0.13108731684312638,0.961119665627749,,-0.0677431050875857,1.0,,0
102,var + delta_mean + delta_var,705.1472,112.73123413918877,0.14818268340424562,0.7486805429059149,,-0.4151550433220823,0.989951163944494,-1.0,0
102,var + delta_var,498.0512,184.16612462246042,0.14526195936933176,0.7800711575928141,,-0.1395227331979485,,1.0,0
103,delta_mean,703.9198,756.0667500499437,0.4920776563115434,0.9873111986288222,,,-1.0,,0
103,delta_mean + delta_var,705.9198,549.5727794912515,0.5208819830737607,0.9861246107197768,,,-0.9999999773813332,-0.5509519849617662,0
103,delta_var,703.9198,625.7960634671617,0.6566501508802559,0.9765141824595094,,,,-0.8872240602904657,0
103,mean,487.2904,58.233759771586286,0.3473945268389449,,0.07823864851450138,,,,0
103,mean + delta_mean,559.4166,923.6330084331296,0.5021598211865556,0.9916333889720056,0.0015829874721820189,,-0.9238271608194316,,0
103,mean + delta_mean + delta_var,707.9198,657.8824903915355,0.5296694898297123,0.9905213906373392,0.0017897816936000605,,-1.0,-0.4616632017853454,0
103,mean + delta_var,705.9198,135.90066700065404,0.31975773266441193,0.643885986233572,0.03328642426780083,,,-0.0932398276984844,0
103,mean + var,477.53,875.5089960810047,0.3909378743560736,,0.0035626571688132454,-0.0059468861502646785,,,0
103,mean + var + delta_mean,561.7748,892.8411971842714,0.6751588086945005,0.9710513980244464,0.0017716543314511804,0.029516744660675862,-0.5166381064752132,,0
103,mean + var + delta_mean + delta_var,564.063,211.61513043249448,0.2828865338353469,0.13182553915109055,-0.005308742993908195,-0.024959402088571885,-0.06572756439014651,0.2401452468250901,0
103,mean + var + delta_var,707.9198,24.005098962994513,0.2993574961092436,0.12193886926806373,0.10914254517016314,-0.2484341090709785,,0.5792045986380526,0
103,var,701.9198,171.17677207036655,0.0026069455427561936,,,-0.9999999983006232,,,0
103,var + delta_mean,578.591,252.81805325228981,0.6889130414532356,0.7248369929124162,,0.06743339204477107,-0.16582629158147608,,0
103,var + delta_mean + delta_var,580.1918,317.45178080048754,0.6029038304867002,0.9644183934308136,,0.04291754802680497,-0.9997050375073246,-0.3653661725769291,0
103,var + delta_var,493.2684,56.5556825612734,0.923153392037794,0.5307335703066162,,0.5002278190816021,,-0.4425075863642701,0
104,delta_mean,703.9198,145.86105544691443,0.05115666911721055,0.6371228410771276,,,-0.17893177688584666,,0
104,delta_mean + delta_var,705.9198,852.1213065812684,0.19086513766842747,0.3532998561587762,,,0.08959299910329133,-0.13359466263300698,0
104,delta_var,703.9198,759.7063180585657,0.005996965090774114,0.0,,,,-0.9999999999894936,0
104,mean,701.9198,154.0150575468102,0.13268389478013087,,-0.02798799645085943,,,,0
104,mean + delta_mean,421.6536,1000.0,0.005636673767245231,0.8727091225748551,0.04517373197733777,,-1.0,,0
104,mean + delta_mean + delta_var,707.9198,1000.0,0.005784245316644806,0.8848442438221598,0.046080207782513975,,-0.9965049834386392,-1.0,0
104,mean + delta_var,513.0971999999998,111.85338114616721,1.0,0.09546500974064942,0.013200004734158331,,,0.194900621863518,0
104,mean + var,693.3888,3.5492301848799532,0.12329912794911603,,-1.0,0.8283760375896383,,,0
104,mean + var + delta_mean,707.9198,656.8234417028121,1.0,0.997767535829435,3.8538958368462344e-05,-0.22741196163670266,0.9174996231904478,,0
104,mean + var + delta_mean + delta_var,709.9198,371.84119046085584,0.055099076495441865,0.0701241468824671,-0.0007009060533151723,-0.6609032865374254,0.09468273326305296,-0.9984007984709886,0
104,mean + var + delta_var,701.0098,700.4739292244021,0.2296151986462405,0.16917015300376098,-0.003294878970630223,0.056139668746160686,,0.06797739360731314,0
104,var,701.9198,76.9612448316598,0.022825985075143825,,,1.0,,,0
104,var + delta_mean,636.4786,551.7874974885196,0.27186972481821675,0.060625912615403135,,0.11202909577434804,0.06475425531361491,,0
104,var + delta_mean + delta_var,275.1116,306.4312313675965,0.15982205950282954,0.5679828200012278,,-0.05523347344099865,0.6048428474573341,-0.9999811032914928,0
104,var + delta_var,568.0888,776.5537176575588,0.022824222832381773,0.0,,0.3215572473776309,,0.22244094974448594,0
108,delta_mean,703.9198,56.09927877370834,0.0,1.0,,,1.0,,0
108,delta_mean + delta_var,705.9198,301.9682292221907,0.8033260743642565,0.9994605739879034,,,0.5769993731618339,0.9640389060595692,0
108,delta_var,703.9198,166.80659117615915,0.8731657711142697,0.9989382281681544,,,,0.8419308058608725,0
108,mean,588.0536,1000.0,5.561187206785588e-05,,1.0,,,,0
108,mean + delta_mean,705.9198,484.8474047409529,0.29217057244938205,0.9783509811716292,0.0064162229792280355,,1.0,,0
108,mean + delta_mean + delta_var,594.3204,1000.0,0.04217702718806852,0.8797837200254867,0.019495702141877028,,0.3072202319619853,-1.0,0
108,mean + delta_var,705.9198,375.5879100311029,0.9961265441894124,0.003045440244991419,0.001172685819452004,,,-1.0,0
108,mean + var,703.9198,50.78012705740941,0.07265136756530315,,0.1998669366604716,0.4135946108537133,,,0
108,mean + var + delta_mean,707.9198,302.69208520812765,0.02682804062797641,0.9010062801921584,0.05717200214761175,0.05333056539817763,-0.91033548200167,,0
108,mean + var + delta_mean + delta_var,517.7888,1000.0,0.0238869335735153,0.4478488213843214,0.019303178307288345,-0.4663210062007489,0.06651795146669037,-1.0,0
108,mean + var + delta_var,707.9198,1000.0,0.01813740569252894,0.4372006536137784,0.028483082143945026,-0.5569302565805438,,-1.0,0
108,var,701.8322,847.2529391010687,0.0015922617322836152,,,-1.0,,,0
108,var + delta_mean,594.1498,1000.0,0.002106050744197474,0.0021639875600696647,,-1.0,-0.030274622706719143,,0
108,var + delta_mean + delta_var,707.9198,993.228353494086,0.9984732771006476,0.0033637797922961405,,-0.14446551969119215,0.04364754009815407,-0.8002198394696383,0
108,var + delta_var,705.9198,956.5771614604204,0.0014929884897776048,0.9999999999945502,,-1.0,,1.0,0
109,delta_mean,701.1472,30.210674821177157,0.293486813047125,0.4922710247623137,,,-0.7318337086031919,,0
109,delta_mean + delta_var,703.1472,58.39892731346007,0.002120175913135371,0.0321698498235485,,,0.9687105098683848,0.9454798999814388,0
109,delta_var,701.1472,1000.0,0.002625879966438123,0.0,,,,1.0,0
109,mean,699.1472,659.6817269431565,0.000164278681056176,,1.0,,,,0
109,mean + delta_mean,703.1472,1000.0,0.00039306876892923446,0.0,-0.6936165765253303,,1.0,,0
109,mean + delta_mean + delta_var,705.1472,707.1754474526047,0.010297220749608165,0.10086625641734946,-0.03100456021871955,,-0.09909784458993047,1.0,0
109,mean + delta_var,703.1472,260.0014078280959,0.058681366337001536,0.8857054433792682,0.04661775208764035,,,-0.9504855770724212,0
109,mean + var,463.7118,1000.0,0.005621419914695099,,-0.06487418123197955,-1.0,,,0
109,mean + var + delta_mean,465.8128,1000.0,0.008219580686924164,0.9216400224516588,-0.02762424406814181,-1.0,-1.0,,0
109,mean + var + delta_mean + delta_var,707.1472,650.0469113843828,0.3437509899350257,0.9458780177297906,0.004279143618702917,-0.000926173360618044,-0.11158521557738876,0.7172053236828881,0
109,mean + var + delta_var,329.5778,1000.0,0.003925973671385201,0.0,-0.09283152372271383,-1.0,,1.0,0
109,var,475.3502,542.1785411877204,0.003622370062632536,,,-1.0,,,0
109,var + delta_mean,703.1472,1000.0,0.6198836093922439,0.9949474647839258,,-0.020214500367996567,1.0,,0
109,var + delta_mean + delta_var,288.3754,996.6958283456329,0.005909367243543965,0.3752156448413741,,-1.0,-0.2226318739227476,1.0,0
109,var + delta_var,474.461,575.580609238732,0.002440298114492024,0.0,,-1.0,,1.0,0
110,delta_mean,535.2404,577.8759816897099,0.023313082899539258,0.9666232961480318,,,1.0,,0
110,delta_mean + delta_var,703.1472,61.75336875497718,0.13416334734647145,0.26264537725489623,,,-0.426619615930219,0.9999880036901718,0
110,delta_var,701.1472,404.03648650270765,0.29254059416960915,0.9572442475911076,,,,-1.0,0
110,mean,352.7412,274.8328784599527,0.8142747244828868,,0.010783877771291505,,,,0
110,mean + delta_mean,308.5268,979.583088757831,1.0,0.32179156376579376,0.006158160104778715,,0.009643733799216205,,0
110,mean + delta_mean + delta_var,133.8152,653.1446230345665,0.4272937186304681,0.011704124920301248,0.032304436462880025,,0.09581917619204587,-0.2008878832962182,0
110,mean + delta_var,703.1472,583.4796119233181,0.9072432689311823,0.4346045871108902,0.028386000655896627,,,0.15294982491661724,0
110,mean + var,701.1472,258.3636241130573,0.5950405008711015,,0.023040603527801247,0.057786123761339965,,,0
110,mean + var + delta_mean,705.1472,440.0863284786146,0.4603455197965719,0.005660155983248131,0.030968944190869582,0.17700421748854905,0.0862198515792716,,0
110,mean + var + delta_mean + delta_var,263.68420000000003,48.771126664145726,1.0,0.18504758085034426,0.39020134020899533,-1.0,0.2604076466542329,0.9999995199286392,0
110,mean + var + delta_var,705.1472,228.85145875357625,0.8865188352712962,0.4459373477875622,0.07262261542028918,0.044771113790517784,,0.3937705970544143,0
110,var,699.1472,38.57827795240213,0.11293709003309,,,-0.16511316749631094,,,0
110,var + delta_mean,696.7986,606.0852957411147,0.2941217154379413,0.9753272414088484,,0.012407486510223808,-0.9996965864720604,,0
110,var + delta_mean + delta_var,682.2462,222.94239519174408,0.3523338671168501,0.6762966675244897,,0.03197053368217792,-0.1577266322503268,-0.009928587061125944,0
110,var + delta_var,696.8222,760.1016340799513,0.07155570898863367,0.2050586293595748,,0.006078099975347149,,0.03916402757568542,0
111,delta_mean,703.9198,619.4460508976056,0.5301886942674321,0.6956652436995103,,,-0.0229442024248421,,0
111,delta_mean + delta_var,705.9198,58.38861370827812,0.8400834245789486,0.4848710392947222,,,0.05397435351595583,-0.3099604565615956,0
111,delta_var,703.9198,45.7986347198394,0.7189377946603412,0.6376817109606521,,,,-0.462261054664429,0
111,mean,570.3764,769.7736635139934,0.4099130883364879,,0.003310680920288329,,,,0
111,mean + delta_mean,705.9198,162.954725493813,0.4427644025948844,0.9897917065126618,0.011638954257879136,,-1.0,,0
111,mean + delta_mean + delta_var,707.9198,370.155448418659,0.5824584011618402,0.9813632310092748,0.004270322918404344,,0.2246706793971388,-0.999999763370424,0
111,mean + delta_var,705.9198,448.9388862783864,0.5704566675644558,0.8355090509709406,0.003093242732946694,,,-0.07185414031969242,0
111,mean + var,572.2264,670.6351242066753,0.4263993636156019,,0.003968764698716955,0.0008837088262369498,,,0
111,mean + var + delta_mean,707.9198,258.56015612389604,0.5242521642715446,0.9074792973846002,0.008275303560842743,0.01240938392168978,-0.09666338913785442,,0
111,mean + var + delta_mean + delta_var,709.9198,326.7606457652037,0.4263997579152423,1.0,0.008145422639791318,0.0018138047128915267,0.6948844420845187,1.0,0
111,mean + var + delta_var,707.9198,131.70087623066314,0.4800318705809348,0.0872379216197818,0.028134715006178423,0.054424698882933616,,0.07035318540292346,0
111,var,701.9198,98.97303541894821,0.9978041197018666,,,-0.9999822760847388,,,0
111,var + delta_mean,588.433,618.0777897628625,0.23308101573519205,0.22658523367215094,,-0.01082114829758736,-0.0037373146628300134,,0
