sid,form,aic,tau,step,scale,mean,var,delta_mean,delta_var,diff,delta_diff
188,mean + var + delta_var,705.1472,1000.0,0.016015850682214654,0.4774323475408005,0.015859481239715156,0.6432791232717519,,1.0,,
188,mean + var + diff,653.4898,923.6954067174437,0.254767103187281,,-0.002244918055241493,-0.01328288055614596,,,-0.0005703663970191436,
188,mean + var + delta_diff,705.1472,1000.0,0.004050964054279974,0.8515989840273394,0.019758894139377203,1.0,,,,0.9995394657956276
188,mean + delta_mean + delta_var,411.9442,1000.0,0.005125624430633771,0.0,-0.05909903936951213,,0.23757684872720425,-1.0,,
188,mean + delta_mean + diff,587.8748,669.6270777413208,0.02242550160082763,0.8667699668092024,-0.022022966636064022,,0.49954567723708054,,-0.0013375959568068343,
188,mean + delta_mean + delta_diff,705.1472,859.0873345370927,0.2684852788995121,0.9707574471942007,0.003217486029069827,,-0.2872058434801117,,,0.3062863301180579
188,mean + delta_var + diff,442.9308,746.773481082481,0.07410796264880917,0.9230268922154816,-9.981529308211877e-05,,,1.0,-0.001557495464111845,
188,mean + delta_var + delta_diff,705.1472,452.3811270947712,0.07097752565949089,0.7338704114973825,-0.0061457712864059965,,,0.6232007652572517,,-0.13755479296128217
188,mean + diff + delta_diff,634.7658,1000.0,0.08220254000124728,0.9838851114454976,0.004464652576619016,,,,-0.0006235134217940346,1.0
188,var + delta_mean + delta_var,705.1472,669.4001933435454,1.0,0.9991123368636363,,-1.0,-1.0,-1.0,,
188,var + delta_mean + diff,705.0574,1000.0,0.004744292715436845,0.0,,0.9999989909476936,0.16725802071089102,,1.4990888287818163e-05,
188,var + delta_mean + delta_diff,705.1472,449.4864835784001,0.1957903859413209,1.0,,-0.018931568047125157,-0.32891692913890314,,,-0.366884652826713
188,var + delta_var + diff,705.1472,1000.0,0.08518084475129244,0.9461993967875908,,-0.004018890995725017,,1.0,-0.0012325486408536763,
188,var + delta_var + delta_diff,592.604,539.1674726353302,0.26833310009319644,0.9718721207441376,,-0.01900336595659183,,-0.6776695334068727,,0.6191713109971521
188,var + diff + delta_diff,705.0574,991.1535104835515,0.004690761151197505,0.0,,1.0,,,0.0005872458735385972,0.1668890099330365
188,delta_mean + delta_var + diff,419.2566,1000.0,0.0806383700211958,0.9193044831792059,,,-0.22352876134895674,1.0,-0.0006448781523419818,
188,delta_mean + delta_var + delta_diff,705.1472,912.1778650926873,0.9995404156030303,0.0,,,1.0,1.0,,0.9999999998431861
188,delta_mean + diff + delta_diff,682.5592,357.41763622842365,0.6478124685122872,0.1563051753712546,,,-0.027304124523553634,,-0.003410523558201697,0.015080902623356901
188,delta_var + diff + delta_diff,172975.5214,1000.0,0.07558103617518469,0.9236426343293299,,,,1.0,-0.0013024738673852372,-0.20258166308823927
188,mean + var + delta_mean + delta_var,707.1472,940.8387018047986,0.34358633852769266,0.06382850893250021,-0.00609954549358495,0.003203688229183798,-0.01674515116428821,0.05843692487663366,,
188,mean + var + delta_mean + diff,548.9042,1000.0,0.005118953906117439,0.0,-0.061005747406351944,1.0,0.2393776727508017,,-0.00010741441892866293,
188,mean + var + delta_mean + delta_diff,707.1472,1000.0,0.00507549231803588,0.0,-0.07578182464553468,1.0,0.38292480430339376,,,-0.1305880580439948
188,mean + var + delta_var + diff,657.487,315.28264576238576,0.007033009298106678,0.9710332640245207,0.22995297823922342,1.0,,0.2953833802988484,0.00021578134250821714,
188,mean + var + delta_var + delta_diff,707.1472,1000.0,0.0029888312545412786,0.04104589307274218,0.023096729255284318,1.0,,-1.0,,0.21294124041234827
188,mean + var + diff + delta_diff,578.2306,24.380582669202973,0.12802625484417632,0.5128928716728487,0.004887759168591815,-0.36584574895132044,,,-0.03262268135035872,1.0
188,mean + delta_mean + delta_var + diff,405.8014,755.4340835594712,0.0739881200753477,0.8384612850714676,-0.006616106025745334,,-0.27374639514316834,1.0,-0.0007306731729161739,
188,mean + delta_mean + delta_var + delta_diff,707.1472,1000.0,0.005075477319187874,0.0,-0.07578133480146439,,0.3829274639377884,-1.0,,-0.13059172735858346
188,mean + delta_mean + diff + delta_diff,707.1472,1000.0,0.012098893284771558,0.45216991842171333,-0.12876567759045293,,1.0,,-0.0048680598945198186,-0.6879472577193169
188,mean + delta_var + diff + delta_diff,707.0574,967.7065402045388,0.06855337358830318,0.7952772705457815,-0.005102728290024861,,,0.5266517470867119,-0.0014550684489719546,-0.11143842629540109
188,var + delta_mean + delta_var + diff,405.1362,435.8610274321301,0.0051219305067625055,0.0,,1.0,0.35666393662600676,-1.0,1.889517835427203e-05,
188,var + delta_mean + delta_var + delta_diff,632.4494,1000.0,0.9672975639928275,0.9827130049067269,,-1.0,1.0,1.0,,-0.016741653777863862
188,var + delta_mean + diff + delta_diff,581.3562,53.84021725927047,0.09519044081650904,0.7705997297675814,,-0.17976189322138394,0.8188540880490257,,-0.02194431581978588,0.7493875336273317
188,var + delta_var + diff + delta_diff,707.0568,1000.0,0.0630282187258746,0.9027192850352939,,0.007707563833008349,,0.9998813286280347,-0.0013192057956087143,-0.23519458650831843
188,delta_mean + delta_var + diff + delta_diff,684.5592,778.0255445731261,0.0051747519884912975,0.0,,,0.5445226926361513,-1.0,-0.0016125246491510265,-0.36513660843564943
188,mean + var + delta_mean + delta_var + diff,481.5204,850.6854446069766,0.08907440739809665,0.8790850103324672,-0.00939742283100133,-0.015968969120913803,-0.1809804971988939,1.0,-0.0012733538909759402,
188,mean + var + delta_mean + delta_var + delta_diff,709.1472,905.9127973171323,0.0041510641795548505,0.501767402661978,-0.09116600862357448,1.0,0.9936556234372322,-0.4842802930993624,,-0.3532383251948749
188,mean + var + delta_mean + diff + delta_diff,460.9262,1000.0,0.004915080394994493,0.0,-0.20330878153366994,0.9995281222159877,1.0,,-0.0027590772718031134,-0.625174973432286
188,mean + var + delta_var + diff + delta_diff,417.6898,933.8066102615488,0.08548753922768904,0.8963651715705635,-0.010598807192320562,-0.01990127960681107,,0.9999086419564065,-0.0016881063953939441,-0.1594570789187961
188,mean + delta_mean + delta_var + diff + delta_diff,349.523,1000.0,0.004915827230698924,0.0,-0.2031797518486408,,0.999097389857464,-0.9999980708241025,-0.002755558075526316,-0.6243055844647143
188,var + delta_mean + delta_var + diff + delta_diff,663.5728,539.2301103092144,0.45020337744892236,0.026872549077992112,,0.25191784633712055,-0.11419362788823474,0.4712693252026265,-0.004202582624558914,-0.0297778953458182
188,mean + var + delta_mean + delta_var + diff + delta_diff,592.792,427.3583655923765,0.007116858167842211,0.0,-0.18254741378438294,0.2626092910366709,1.0,-0.9417623797334637,-0.0029450689324629245,-0.5386971971420078
190,mean,704.6924,787.6440180948382,6.168410030053365e-05,,0.6584824656277596,,,,,
190,var,704.6924,927.422020114906,0.0012123371846265304,,,-1.0,,,,
190,delta_mean,706.6924,487.1771364468211,1.0,0.9998434308076993,,,-0.9999999857012207,,,
190,delta_var,706.6924,408.8001621547543,0.001857166026573625,0.0,,,,1.0,,
190,diff,703.4194,640.0985867148169,0.15335407796234737,,,,,,-0.0005606134768301936,
190,delta_diff,706.6924,446.98583410444155,1.0,1.0,,,,,,-1.0
190,mean + var,676.754,419.8952419535908,7.598306122324046e-05,,0.9996196619626533,-0.9999110381626376,,,,
190,mean + delta_mean,689.126,103.82196473535707,0.054541859058191935,0.7875365815465101,0.053098530719097974,,-0.9898866921590769,,,
190,mean + delta_var,708.6924,225.58307691292353,0.00014138405403434318,0.0,1.0,,,1.0,,
190,mean + diff,668.2428,1000.0,4.2531412258927574e-05,,1.0,,,,-0.0004994600079708864,
190,mean + delta_diff,677.428,299.0875237352138,0.03676882834925246,0.9245863882961081,0.025355070866323468,,,,,-1.0
190,var + delta_mean,708.6924,393.28881084047333,0.0033873430627950588,0.9319398554807139,,-1.0,-1.0,,,
190,var + delta_var,677.78,821.0670987590065,0.0009036069614575313,0.0,,-1.0,,1.0,,
190,var + diff,673.6342,1000.0,0.0012301429647903802,,,-1.0,,,-0.00025178980517569336,
190,var + delta_diff,682.3364,327.3712195225058,0.9654623187585858,0.001997816487900156,,0.02858394253182366,,,,-0.10085117366139776
190,delta_mean + delta_var,708.6924,449.8454694323872,1.0,0.9999151770940388,,,-1.0,-1.0,,
190,delta_mean + diff,703.5244,181.60488155049077,0.3562808385970764,0.9846238919274872,,,0.676129550518675,,-0.0021079673588023247,
190,delta_mean + delta_diff,708.6924,906.4871487471162,0.0,1.0,,,1.0,,,1.0
190,delta_var + diff,697.2538,812.4077860635425,0.9996637121340337,0.0014006925187369657,,,,-0.954493721421892,-4.870529506731604e-05,
190,delta_var + delta_diff,708.6924,543.2620333388646,1.0,0.9992282209658327,,,,-0.438013670495876,,0.999984212971459
190,diff + delta_diff,693.4452,890.5634192305209,0.3856943462101993,0.9975002235578886,,,,,-0.0004081389200032996,-1.0
190,mean + var + delta_mean,704.2554,889.6886765201136,0.05041548768432875,0.9734212386175036,0.008306920464676614,0.006491653230668195,-1.0,,,
190,mean + var + delta_var,710.6924,498.33784707528,0.09214191707488138,1.0,0.008495244321565737,0.018460771725818424,,0.5647946353197134,,
190,mean + var + diff,708.6334,695.6680174684508,6.199588822843128e-05,,0.9887912094963576,0.986191652379599,,,-0.0007190822265981317,
190,mean + var + delta_diff,710.6924,409.34951993714947,0.09214240904608169,1.0,0.01034195507354496,0.022473641652349757,,,,0.7921083465625331
190,mean + delta_mean + delta_var,680.7532,1000.0,0.05118834687457994,0.9556819615074195,0.009622103750132496,,-0.0703815997427824,-1.0,,
190,mean + delta_mean + diff,710.6924,157.21800147543854,0.02650488063414754,0.7930745440317132,0.09829683727390667,,-0.9999986345659837,,-0.007845075814340172,
190,mean + delta_mean + delta_diff,710.6924,439.41602698432445,0.05125321112916502,0.941949530006275,0.012247923744302646,,-1.0,,,0.0770888038733403
190,mean + delta_var + diff,672.2772,824.2986413833108,0.03953692775674642,0.9135690303564801,0.020880807661190905,,,-1.0,-0.0017639918774834747,
190,mean + delta_var + delta_diff,710.6924,806.2145396217007,7.454193278721405e-05,0.21265067819504496,1.0,,,-0.9757262135532222,,-0.7266872231023076
190,mean + diff + delta_diff,611.4552,989.9975641424087,0.03341216864343762,0.9750412193181319,0.008989648037001694,,,,-0.0006949567354639393,-1.0
190,var + delta_mean + delta_var,680.0072,236.21384331112625,0.004934163704882637,0.9150224327371227,,-1.0,-0.9999999368381085,-1.0,,
190,var + delta_mean + diff,697.981,1000.0,0.05504090349703461,0.979243838009537,,-0.010518082204794076,-0.9998856356578846,,-0.00022554658232712052,
190,var + delta_mean + delta_diff,710.6924,219.02770909555272,0.9957245941061067,0.00010596992972783897,,-0.9981937249698043,-0.9996698078448883,,,-1.0
190,var + delta_var + diff,677.5054,336.0309716937856,0.06273206599155304,0.8605005941195984,,-0.06684922180460949,,-1.0,-0.0007808789425967117,
190,var + delta_var + delta_diff,680.0606,88.38685030519208,0.5219552340020407,0.9224242153790057,,0.07821919122340368,,0.7370725825298989,,-1.0
190,var + diff + delta_diff,675.87,955.8243491784814,0.04094700903214495,0.9837130332845891,,-0.013671369915347594,,,-0.00010755191223303504,-0.9671909830232759
190,delta_mean + delta_var + diff,695.1866,610.5908643454223,0.057182717483869515,0.9609982651462674,,,-0.9999541850619312,0.8740387404174752,-0.0005166132207096354,
190,delta_mean + delta_var + delta_diff,710.2492,621.8259548794474,0.9594713724921784,0.008048817017405719,,,0.04169299750670977,-0.0639889970103339,,-0.04529521239790881
190,delta_mean + diff + delta_diff,675.1996,842.5363320951827,0.44651762517479743,0.9949364760866,,,0.829297753852876,,-0.000545703446208476,-1.0
190,delta_var + diff + delta_diff,698.575,648.790895441103,0.16159425738050615,0.0,,,,-0.0173844024340625,-0.0009734991082605415,0.010128344453105816
190,mean + var + delta_mean + delta_var,676.9172,318.86207386848565,0.05741487880784871,0.14752073596408133,0.0278351058307224,-0.7164338358641225,0.042704578277304894,-0.9907278769974704,,
190,mean + var + delta_mean + diff,641.8486,1000.0,0.02794389354344872,0.9683432590320571,0.01961311453001597,0.021751253066678796,-1.0,,-0.0015095390185560665,
190,mean + var + delta_mean + delta_diff,712.6924,929.6900018736005,0.13368743402364305,0.9936416881030934,0.00422236379655574,0.009109718448794492,1.0,,,0.23759912368182434
190,mean + var + delta_var + diff,712.6334,541.317726692529,0.032656727553139954,0.8101234881872157,0.03649416729931251,-0.050238257438648994,,-1.0,-0.0026852078089552693,
190,mean + var + delta_var + delta_diff,681.534,739.1883100348036,0.5046540694188875,0.99043811845786,9.564980878877142e-05,0.009391993104252597,,0.7204148986398499,,-1.0
190,mean + var + diff + delta_diff,712.6334,278.0334920856066,0.0966617074108593,0.9938612453516158,0.02510966291630882,0.059574966259029416,,,-0.00476896963045703,0.8799745845982845
190,mean + delta_mean + delta_var + diff,534.8798,836.9599606293554,0.04179054514717094,0.9075022815261172,0.01993762360356039,,0.07278209250299618,-1.0,-0.0017585717011387447,
190,mean + delta_mean + delta_var + delta_diff,682.5216,124.1159518396096,0.48178524545047363,0.96668695101778,-0.0006621062571333359,,0.9226697640032748,-0.40701736346297285,,-0.999998916403293
190,mean + delta_mean + diff + delta_diff,674.327,1000.0,0.002250649372520397,0.0,0.1217429860461778,,-1.0,,-0.0017282665965853937,0.9026354787656958
190,mean + delta_var + diff + delta_diff,647.8232,644.853586794676,0.04435226532049282,0.8556806178356582,0.026887548141917492,,,-1.0,-0.00280634490410216,0.1845478397228433
190,var + delta_mean + delta_var + diff,673.7184,1000.0,0.32465352310613765,0.008175393282769368,,-0.95947433467989,0.017898564240073585,-1.0,-0.00021207310857468536,
190,var + delta_mean + delta_var + delta_diff,712.249,626.1629346187029,0.0023339362659584085,0.0,,-0.999999427894268,-1.0,-0.02763754215250895,,0.9818820083282318
190,var + delta_mean + diff + delta_diff,704.2328,731.672101638985,0.4454646542449664,0.9845723195585614,,0.005393107843025998,0.20542698569862056,,-0.0007143114543739322,-0.5215381761154418
190,var + delta_var + diff + delta_diff,704.196,838.7732077329738,0.06444898827596195,0.9328819991878314,,-0.026738024183175783,,-0.99999146814158,-0.0004941600345695777,0.11537260597529841
190,delta_mean + delta_var + diff + delta_diff,712.6334,1000.0,0.0018471145803864995,0.0,,,-1.0,0.8590478680083448,-0.000678388251281849,0.9999981064354213
190,mean + var + delta_mean + delta_var + diff,704.9918,1000.0,0.034641664882803236,0.8905829715833592,0.018786447966658012,-0.02085677063499765,0.07586986121849626,-0.9999393027074219,-0.0014317786955043408,
190,mean + var + delta_mean + delta_var + delta_diff,676.4782,458.7175842435954,0.04838299498913468,0.15599547628963872,0.020543008056251345,-0.7472336815366849,0.016401081581367494,-0.9965254264139265,,0.02617628357143723
190,mean + var + delta_mean + diff + delta_diff,705.984,994.2604982153405,0.03855565935674744,0.9693025752350806,0.01458340587918208,0.020240209457894814,-1.0,,-0.0013970043579200286,0.1903396685980802
190,mean + var + delta_var + diff + delta_diff,649.98,1000.0,0.05424443874493697,0.09422103172386444,0.01630188308467122,-0.8386600259933501,,-0.9999998527540022,-0.002124520311588119,0.03179375394213709
190,mean + delta_mean + delta_var + diff + delta_diff,141771.407,433.8497432769866,9.81328487238034e-05,0.9999985709241708,0.9999675864648363,,-1.0,-0.9999999920851635,-0.0011513228528886984,-0.9999985785431097
190,var + delta_mean + delta_var + diff + delta_diff,614.52,1000.0,0.0018558517881317462,0.0,,-0.9999999999992598,-0.9998567273870282,-0.14737472576593963,-0.000681093607334608,0.9999932643220967
190,mean + var + delta_mean + delta_var + diff + delta_diff,662.9084,495.7018932046989,0.04492571186324724,0.204478079900522,0.041207553771586435,-0.622087945185297,-0.059054441098003334,-0.9997052258568377,-0.005622337313192751,0.11706360313478281
191,mean,699.1472,586.3713040956112,0.026059599720583426,,0.008839173380879964,,,,,
191,var,629.1324,12.493596845527364,0.4860834817886299,,,0.5512413193173961,,,,
191,delta_mean,701.1472,390.28762086129484,0.1246086336159316,0.9351897532094038,,,-1.0,,,
191,delta_var,701.1472,758.2873176739821,0.001463323205998132,0.0,,,,1.0,,
191,diff,697.9492,953.8910200943616,0.0,,,,,,0.0002773102771418956,
191,delta_diff,701.1472,575.0797117607482,0.9989151718970651,5.4031241302128986e-05,,,,,,-0.9947761197879119
191,mean + var,701.1472,551.2810115952994,0.04942397866241306,,0.028036953366689397,0.06314952610211286,,,,
191,mean + delta_mean,703.1472,567.9445042730051,0.12051333461710806,0.9544461686227709,0.0019354922990088323,,-1.0,,,
191,mean + delta_var,605.9458,1000.0,0.11084439658239421,0.946466791939454,0.010053715245597956,,,-1.0,,
191,mean + diff,611.1528,456.5858063850977,0.041396894189315955,,0.011745791331942469,,,,-0.002011784679238063,
191,mean + delta_diff,627.2074,928.1246490276739,0.038147583549208365,0.9481481185421546,0.005327906693078665,,,,,-0.09124814648785738
191,var + delta_mean,703.1472,143.39366395998465,0.13045963639187153,0.8289073228839591,,-0.012365244161275763,-1.0,,,
191,var + delta_var,620.1326,865.9432890013219,0.7172683898031816,0.9928477373397883,,0.00029249450547861255,,0.9990615605151089,,
191,var + diff,631.0886,621.2767393698462,0.4871967713361984,,,0.011120488179092062,,,6.397754771702899e-05,
191,var + delta_diff,700.8438,455.30768302157315,0.6938420118547418,0.052819035855193396,,0.014629463742475006,,,,-0.00601950681361258
191,delta_mean + delta_var,586.362,287.98114558418445,0.5722544616236934,0.9630403908168014,,,1.0,-0.7498598503758495,,
191,delta_mean + diff,494.0166,959.4231195084069,0.12595208487611886,0.973854619291867,,,-1.0,,-0.0004694687434837507,
191,delta_mean + delta_diff,703.1472,809.8078057830352,0.6808090553790018,0.9903357756510244,,,0.9999995353101175,,,-0.33883920556528324
191,delta_var + diff,699.9,931.3465017059692,0.22124788969112127,0.9801846851758395,,,,-0.9999999975399285,-5.2355783104232315e-05,
191,delta_var + delta_diff,703.1472,838.1931299522927,0.36602587656669616,0.1187210368188925,,,,-0.01797388339473128,,0.003630099623398747
191,diff + delta_diff,638.7812,769.3238706252876,0.1692630188301129,0.985352289192636,,,,,-0.0001480126525416634,-1.0
191,mean + var + delta_mean,636.8518,544.2150933209457,0.6265693153440991,0.9843019796016417,0.002337986831310147,-0.004399901782517904,0.9831532214599177,,,
191,mean + var + delta_var,705.1472,597.2149455011852,0.10400085741742066,0.7497151108525348,0.022823011881076802,0.007603065195738886,,-0.4061077595647627,,
191,mean + var + diff,550.5652,274.224117312039,0.06097764806559667,,0.07351350531920457,0.16656295427753276,,,-0.005720784374269015,
191,mean + var + delta_diff,636.2764,481.2905688636869,0.03850226605621707,0.8167357908918829,0.04709990087525728,0.10572533995213486,,,,-0.11176655077494493
191,mean + delta_mean + delta_var,705.1472,1000.0,0.11253389916080254,0.9652204396148233,0.0069253705365597655,,-0.29916430748218664,-1.0,,
191,mean + delta_mean + diff,492.3558,1000.0,0.12334752309242926,0.9748863626086706,0.0015527303532411536,,-1.0,,-0.0006679973566737532,
191,mean + delta_mean + delta_diff,451.5656,933.2351444602676,0.12201106554722832,0.8114975267175226,-0.000903350162314735,,-0.26103684916191155,,,0.1319450455266003
191,mean + delta_var + diff,474.4148,1000.0,0.11199721954127542,0.9470821196672723,0.010630167704926335,,,-1.0,-0.0009495684248133703,
191,mean + delta_var + delta_diff,705.1472,1000.0,0.10886850426642901,0.9204095550710666,0.012410126609315387,,,-1.0,,0.2665013976873964
191,mean + diff + delta_diff,665.7074,271.7335717711471,0.015513542417735835,0.010679951788638179,0.5043208400777458,,,,-0.011659219288478085,-0.49921432986906866
191,var + delta_mean + delta_var,705.1472,284.1992340876078,0.002496869649025677,1.0,,-1.0,-1.0,1.0,,
191,var + delta_mean + diff,493.2668,904.5014994540154,0.12407007777853898,0.9712124192474993,,-0.002698689792091028,-1.0,,-0.0005472234834577469,
191,var + delta_mean + delta_diff,705.1472,463.6919106374696,0.9332154968446372,0.8963232200186046,,-1.0,0.9999716119994755,,,-0.1704953476877609
191,var + delta_var + diff,94224.0562,955.9529447066822,0.11684506313799944,0.9400043126420431,,-0.026258494470465462,,-1.0,-0.0001970233334262136,
191,var + delta_var + delta_diff,705.1472,1000.0,0.11895603190421114,0.9096408495496104,,-0.03363451479024738,,-1.0,,0.22466984853956268
191,var + diff + delta_diff,614.7162,301.1212181707384,0.4911715066844492,0.0,,0.13264531045546452,,,0.007572292665200175,0.05543286879790317
191,delta_mean + delta_var + diff,495.3368,771.0795593244421,0.12646764634918975,0.9654212515615094,,,-1.0,0.11353220454065506,-0.0006564035778520255,
191,delta_mean + delta_var + delta_diff,565.8858,737.7222088470392,0.6116844419097356,0.9855766363200037,,,0.9787726585166127,-0.5345776577183287,,-0.12552769745268294
191,delta_mean + diff + delta_diff,491.3538,1000.0,0.11839084185929939,0.9509055889448002,,,-1.0,,-0.001131822090562185,0.515809820074206
191,delta_var + diff + delta_diff,587.984,797.8539694672253,0.9936983726885045,0.4652898396855081,,,,0.0765574174335703,0.0033470901045687764,-0.031851432929823
191,mean + var + delta_mean + delta_var,440.742,1000.0,0.02429579668960183,0.3532271543620907,0.02464751004984099,-0.466978558590334,0.098206962386902,-1.0,,
191,mean + var + delta_mean + diff,527.7824,766.0483312450655,0.04463264673110651,0.2379697659859325,0.04437259450624755,0.08380855031316384,-0.024503857033337604,,-0.001629944429396397,
191,mean + var + delta_mean + delta_diff,643.8648,9.48883267127471,0.3222819395177551,0.05745439396275673,0.17333322836319834,0.6988558667170298,-1.0,,,0.5682709521167143
191,mean + var + delta_var + diff,472.692,1000.0,0.11126252188471794,0.9479897314597976,0.011697503345311024,0.002881838619587363,,-1.0,-0.0010170537412399422,
191,mean + var + delta_var + delta_diff,507.1376,636.0666578506448,0.029303561500363402,0.3199299751168636,0.037508685836908674,-0.4158937277209679,,-1.0,,0.12273825985588609
191,mean + var + diff + delta_diff,703.9,999.9989407895819,0.045585754175246726,0.19003220558005743,0.0383026421958357,0.06774751884287177,,,-0.002048304078134163,-0.02163045788076808
191,mean + delta_mean + delta_var + diff,518.6214,1000.0,0.11263419758214402,0.9525966199251689,0.009688280016446811,,-0.06477836871683884,-1.0,-0.000899352462066103,
191,mean + delta_mean + delta_var + delta_diff,707.1472,484.5433000923241,1.0,0.4363897001549599,0.00374495606998158,,0.02462035463747054,0.021534374862928266,,-0.018770517077112487
191,mean + delta_mean + diff + delta_diff,95688.3118,703.822869043051,0.11964955054618993,0.930673558331496,-9.299842286742802e-05,,-1.0,,-0.0015923338812727946,0.5166204682812393
191,mean + delta_var + diff + delta_diff,525.087,1000.0,0.10993904659454384,0.8779998338125673,0.017792550118308187,,,-1.0,-0.002996028132912147,0.38566858723838143
191,var + delta_mean + delta_var + diff,467.8086,1000.0,0.8633342219363256,0.798181392624004,,-0.34334854928002684,1.0,-0.9785146624350431,0.0029455491736404527,
191,var + delta_mean + delta_var + delta_diff,654.4312,590.9972529267259,0.9619312979981041,0.7647152735454689,,-1.0,0.9710450432785025,-0.9844979193454699,,0.003419038114091934
191,var + delta_mean + diff + delta_diff,493.3538,379.9401957790064,0.1563073390351348,0.5584909990128081,,0.02282096952710771,-0.29848779468052355,,-0.0034175316529705428,0.19102947476228546
191,var + delta_var + diff + delta_diff,703.9,1000.0,0.11793830339355839,0.9077175410692752,,-0.034512734946446647,,-1.0,-0.00047597401359658804,0.235049174574747
191,delta_mean + delta_var + diff + delta_diff,419.8806,1000.0,0.11687444586598228,0.9394598916332381,,,-0.9999999753052059,-0.45289607164608003,-0.001190883499059025,0.7992876212691674
191,mean + var + delta_mean + delta_var + diff,434.6158,1000.0,0.025843635602070723,0.3438568001078272,0.028236109343981613,-0.4455967853038744,0.11083777726311607,-1.0,-0.0013813351429207451,
191,mean + var + delta_mean + delta_var + delta_diff,640.9456,1000.0,0.11035707550362465,0.9432663732589714,0.004138154256967075,-0.006519618806143187,-0.5342701967572575,-1.0,,0.6230741893561198
191,mean + var + delta_mean + diff + delta_diff,705.8858,456.84703676445076,0.15547006267313238,0.5947269821912358,0.02263453631308964,0.09024106119676194,-0.37236010981099266,,-0.008578299132316204,0.32163070018267326
191,mean + var + delta_var + diff + delta_diff,415.2534,936.250837775905,0.110575307756289,0.867746964670563,0.02797996705745106,0.020242071385828512,,-1.0,-0.004019322804663831,0.4066838098948601
191,mean + delta_mean + delta_var + diff + delta_diff,705.9,964.7512154540976,0.10939769363056112,0.8972355717743047,0.012581563148378657,,-0.31998625625875937,-1.0,-0.002895607953984363,0.6396012995260008
191,var + delta_mean + delta_var + diff + delta_diff,460.2512,1000.0,0.11531256986616685,0.9518562978215394,,-0.011004795056207621,-0.9452421068481563,-1.0,-0.0010303548670572396,0.893391523624749
191,mean + var + delta_mean + delta_var + diff + delta_diff,455.0248,949.332209651552,0.11319401205553516,0.8272212824301214,0.026430598018192825,0.04264996262950785,-0.38753208841727327,-0.5557412722545279,-0.0050662186591426805,0.576691400738667
192,mean,233.332,1000.0,0.0001743063407570961,,1.0,,,,,
192,var,701.9198,82.89064294134619,0.015047807809934349,,,-1.0,,,,
192,delta_mean,703.9198,672.4207986563093,0.8671136567195552,0.36464406081368,,,-0.01328400475908976,,,
192,delta_var,210.93,350.2500425083025,0.9847450317270776,0.025630497014882975,,,,-0.14897002535283552,,
192,diff,544.563,329.82193409836685,0.0,,,,,,0.006187497544967499,
192,delta_diff,703.9198,726.5481196700702,0.0002589613846060899,0.0,,,,,,1.0
192,mean + var,197.003,261.81465408556494,0.03679227049172864,,-0.06183160262010592,-0.31699979011164797,,,,
192,mean + delta_mean,237.3984,562.8120230916444,0.004383120149093305,0.0,-0.9188607576328742,,1.0,,,
192,mean + delta_var,377.3338,326.56291777244274,0.03679229188604949,8.080637624022586e-09,-0.04957232741392476,,,0.25414817023446645,,
192,mean + diff,535.0306,736.8425964251678,0.0002380178878276296,,1.0,,,,-2.6269134600057895e-05,
192,mean + delta_diff,418.1448,608.7015929163063,0.0002476441417708729,0.7236888472743175,0.9999999612285779,,,,,0.6197966218646281
192,var + delta_mean,705.9198,111.21165255299879,0.057257735559441754,0.0,,-1.0,-0.3185506513931582,,,
192,var + delta_var,705.9198,189.78181752239914,0.008708490753131218,0.9664416408730779,,-1.0,,1.0,,
192,var + diff,531.1346,570.0762794482367,0.007392395885603904,,,-0.4550771108156204,,,0.00015381611085502677,
192,var + delta_diff,705.9198,482.68550915287295,0.014991229276358852,0.9313204627696389,,-0.41120924273616366,,,,-0.8213319360135038
192,delta_mean + delta_var,705.9198,283.7201017773399,0.05725774798084665,0.0,,,-0.12486550855763617,0.3919798134912105,,
192,delta_mean + diff,476.433,1000.0,0.00018111180780513102,0.0,,,1.0,,-5.2932228963731405e-05,
192,delta_mean + delta_diff,705.9198,612.7488545748217,0.00014972973646449518,9.333416494231887e-05,,,0.9996370538100794,,,0.998663581459898
192,delta_var + diff,42033.7374,341.17734571797354,0.9857420851255108,0.024054596164075476,,,,-0.15688957134444423,0.00068806752576174,
192,delta_var + delta_diff,705.9198,62.086061257039695,0.9877738943916524,0.027009144495742418,,,,-1.0,,0.062452261485217486
192,diff + delta_diff,378.064,931.2048613622882,0.00019675867987430313,0.0,,,,,0.00012328523989443756,1.0
192,mean + var + delta_mean,547.6592,1000.0,0.0065798297981218435,0.02746322183558708,-0.997477490390207,-1.0,0.9709175567075656,,,
192,mean + var + delta_var,198.584,1000.0,0.024194315339739578,0.9488264757975887,-0.026827348196308037,-0.0933469507101587,,1.0,,
192,mean + var + diff,197.505,93.88708624791859,0.03448461270883874,,-0.19181854375642737,-0.9494078456102834,,,0.004994552031153913,
192,mean + var + delta_diff,707.9198,285.71665634741987,0.05197087189993081,0.062277968948123,-0.02909415940999521,-0.27632368226430243,,,,-0.05283239751382073
192,mean + delta_mean + delta_var,707.9198,267.58084036360134,0.07671826213904134,0.006626388032592526,-0.03591580548201181,,-0.13538094386129965,0.48542125139402365,,
